노선명,정류장ID,서비스ID,정류장명,정류장 순번,위도,경도
550번 (조치원역~산성동종점),293016110,36033,대원아파트후문,13,36.56134,127.28143
550번 (조치원역~산성동종점),293016101,36034,대원아파트,14,36.55833,127.27817
550번 (조치원역~산성동종점),293014032,31016,실광주유소,15,36.55361,127.27738
550번 (조치원역~산성동종점),293064170,31066,방공학교,16,36.5518391,127.2780081
550번 (조치원역~산성동종점),293014037,31019,보통2리,17,36.54867,127.27837
550번 (조치원역~산성동종점),293014030,31021,연기리,18,36.54482,127.27714
550번 (조치원역~산성동종점),293014022,31042,연기면사무소,19,36.5415,127.27434
550번 (조치원역~산성동종점),293014024,31004,한별동,20,36.5340119,127.275216
550번 (조치원역~산성동종점),293014016,31051,"해밀동,산울동",21,36.5296733,127.2646746
550번 (조치원역~산성동종점),293064448,52067,세종충남대학교병원(후문),22,36.5202208,127.259084
550번 (조치원역~산성동종점),293056001,52010,도담동(도램마을),23,36.5149714,127.2587943
550번 (조치원역~산성동종점),293064109,52052,"도램마을8,10단지",24,36.5119283,127.2595385
550번 (조치원역~산성동종점),293062015,52039,성금교차로(세종포스트빌딩),25,36.5079451,127.2615354
550번 (조치원역~산성동종점),293062013,52035,정부세종청사북측,26,36.5051501,127.261382
550번 (조치원역~산성동종점),293062005,52031,정부세종청사남측,27,36.5008322,127.2593406
550번 (조치원역~산성동종점),293062003,52017,어진중학교(한뜰마을4단지),28,36.4989327,127.2549113
550번 (조치원역~산성동종점),293063002,52042,가재마을5단지.가온마을6단지,29,36.4994482,127.2466099
550번 (조치원역~산성동종점),293064144,53039,다빛초등학교(가재마을1단지),30,36.4997313,127.2424127
550번 (조치원역~산성동종점),293064143,51098,다정동(장기로),31,36.4999845,127.2345564
550번 (조치원역~산성동종점),293064012,35072,봉안리(다름고개),32,36.4992393,127.2290775
550번 (조치원역~산성동종점),293017059,35015,봉안리,33,36.49892,127.22398
550번 (조치원역~산성동종점),293010007,35092,봉안리,34,36.49935893,127.2190046
550번 (조치원역~산성동종점),293017049,35018,봉안리(부일가든),35,36.50061,127.21556
550번 (조치원역~산성동종점),293017043,35012,대교리,36,36.50109,127.21121
550번 (조치원역~산성동종점),293064173,35082,장군면복지회관,37,36.4991636,127.2080709
550번 (조치원역~산성동종점),293017024,35046,장군면사무소,38,36.49714,127.20531
550번 (조치원역~산성동종점),293064428,35102,장기중학교후문,39,36.495592,127.203518
550번 (조치원역~산성동종점),293017018,35049,장기중학교,40,36.49386,127.20217
550번 (조치원역~산성동종점),293017012,35060,하봉교차로,41,36.48961,127.1977
550번 (조치원역~산성동종점),293016062,35044,은용리,42,36.489195,127.195662
550번 (조치원역~산성동종점),286071082,286044,동현동(공주신관방면),43,36.4879707,127.1927573
550번 (조치원역~산성동종점),286056002,59011,동현리(공주신관 방면),44,36.487627,127.188088
550번 (조치원역~산성동종점),286065002,59005,공주정명학교(신관동방면),45,36.48631,127.178613
550번 (조치원역~산성동종점),286065010,59017,송선수영장(신관동방면),46,36.484651,127.172382
550번 (조치원역~산성동종점),286065005,59013,송선1통(신관동 방면),47,36.486222,127.17051
550번 (조치원역~산성동종점),286065001,59016,송선2통(신관동 방면),48,36.483704,127.161982
550번 (조치원역~산성동종점),286065011,59022,장기산업단지(신관동 방면),49,36.482299,127.159038
550번 (조치원역~산성동종점),286055005,59007,공주정보고(신관동 방면),50,36.482187,127.155442
550번 (조치원역~산성동종점),286055144,0,금흥동 평골,51,36.481423,127.152378
550번 (조치원역~산성동종점),286071104,286066,"흥화하브,지평더웰아파트",52,36.480528,127.1496489
550번 (조치원역~산성동종점),286055001,59001,금흥교(법원),53,36.480838,127.146685
550번 (조치원역~산성동종점),286055002,59003,법원/공주교도소(신관초방면),54,36.479064,127.142877
550번 (조치원역~산성동종점),286055010,59021,우남퍼스트빌(신관초방면),55,36.478579,127.14005
550번 (조치원역~산성동종점),286055012,59025,주공2차아파트(터미널방면),56,36.476299,127.140177
550번 (조치원역~산성동종점),286055008,59018,신관초등학교,57,36.474449,127.139555
550번 (조치원역~산성동종점),286066012,57009,주공1차아파트(터미널방면),58,36.474159,127.136772
550번 (조치원역~산성동종점),286066002,57002,관골,59,36.47337,127.133058
550번 (조치원역~산성동종점),286071038,57001,코아루아파트(천막사거리방면),60,36.4721389,127.1306829
550번 (조치원역~산성동종점),286066006,57006,신관사거리,61,36.470714,127.131329
550번 (조치원역~산성동종점),286066009,57007,종합버스터미널(옥룡동방면),62,36.467935,127.134576
550번 (조치원역~산성동종점),286066003,57003,시목동(옥룡동 방면),63,36.463819,127.139119
550번 (조치원역~산성동종점),286070004,56004,옥룡동 주민센터(산성시장),64,36.457364,127.136341
550번 (조치원역~산성동종점),286070002,56002,옥룡동 교차로(산성시장 방면),65,36.456138,127.132796
550번 (조치원역~산성동종점),286070005,56005,옥룡동 회전교차로(산성시장),66,36.456036,127.129847
550번 (조치원역~산성동종점),270014003,58004,중동사거리,67,36.45648,127.12621
550번 (조치원역~산성동종점),270014001,58002,산성시장,68,36.4583,127.12498
550번 (조치원역~산성동종점),286053001,58001,산성동/시내버스정류장,69,36.460271,127.123894
551번 (조치원역~산성시장),293001084,11071,조치원역,1,36.60099,127.29713
551번 (조치원역~산성시장),293001087,11039,세종우체국,2,36.60296,127.29789
551번 (조치원역~산성시장),293001086,11070,세종중학교,3,36.60578,127.29741
551번 (조치원역~산성시장),293001082,11034,세종고등학교,4,36.61017,127.2968
551번 (조치원역~산성시장),293001067,11030,새주막거리,5,36.61256,127.29455
551번 (조치원역~산성시장),293001055,11001,고려대학교,6,36.6108381,127.2930928
551번 (조치원역~산성시장),293064084,11098,세무서 출장민원실,7,36.6059319,127.2939937
551번 (조치원역~산성시장),293001070,11056,욱일아파트,8,36.6013523,127.2948263
551번 (조치원역~산성시장),293001076,11077,죽림리,9,36.59645,127.2957
551번 (조치원역~산성시장),293001091,11075,죽림리,10,36.59078,127.29892
551번 (조치원역~산성시장),293001089,11014,번암리,11,36.5884,127.29841
551번 (조치원역~산성시장),293001078,11017,번암아파트,12,36.58577,127.29582
551번 (조치원역~산성시장),293001066,11015,번암삼거리,13,36.58401,127.29416
551번 (조치원역~산성시장),293016126,36104,월하리,14,36.57825,127.29256
551번 (조치원역~산성시장),293016124,36106,월하리(항공학교),15,36.57537,127.29147
551번 (조치원역~산성시장),293016121,36098,세종장례식장입구,16,36.5700498,127.2875721
551번 (조치원역~산성시장),293016116,36049,세종교통,17,36.56604,127.28472
551번 (조치원역~산성시장),293016112,36073,봉암리,18,36.56358,127.28305
551번 (조치원역~산성시장),293016110,36033,대원아파트후문,19,36.56134,127.28143
551번 (조치원역~산성시장),293016101,36034,대원아파트,20,36.55833,127.27817
551번 (조치원역~산성시장),293014032,31016,실광주유소,21,36.55361,127.27738
551번 (조치원역~산성시장),293064170,31066,방공학교,22,36.5518391,127.2780081
551번 (조치원역~산성시장),293014037,31019,보통2리,23,36.54867,127.27837
551번 (조치원역~산성시장),293014030,31021,연기리,24,36.54482,127.27714
551번 (조치원역~산성시장),293014022,31042,연기면사무소,25,36.5415,127.27434
551번 (조치원역~산성시장),293014024,31004,한별동,26,36.5340119,127.275216
551번 (조치원역~산성시장),293014016,31051,"해밀동,산울동",27,36.5296733,127.2646746
551번 (조치원역~산성시장),293056001,52010,도담동(도램마을),28,36.5149714,127.2587943
551번 (조치원역~산성시장),293064109,52052,"도램마을8,10단지",29,36.5119283,127.2595385
551번 (조치원역~산성시장),293062015,52039,성금교차로(세종포스트빌딩),30,36.5079451,127.2615354
551번 (조치원역~산성시장),293062013,52035,정부세종청사북측,31,36.5051501,127.261382
551번 (조치원역~산성시장),293062005,52031,정부세종청사남측,32,36.5008322,127.2593406
551번 (조치원역~산성시장),293062003,52017,어진중학교(한뜰마을4단지),33,36.4989327,127.2549113
551번 (조치원역~산성시장),293063002,52042,가재마을5단지.가온마을6단지,34,36.4994482,127.2466099
551번 (조치원역~산성시장),293064144,53039,다빛초등학교(가재마을1단지),35,36.4997313,127.2424127
551번 (조치원역~산성시장),293064143,51098,다정동(장기로),36,36.4999845,127.2345564
551번 (조치원역~산성시장),293064012,35072,봉안리(다름고개),37,36.4992393,127.2290775
551번 (조치원역~산성시장),293017059,35015,봉안리,38,36.49892,127.22398
551번 (조치원역~산성시장),293010007,35092,봉안리,39,36.49935893,127.2190046
551번 (조치원역~산성시장),293017049,35018,봉안리(부일가든),40,36.50061,127.21556
551번 (조치원역~산성시장),293017043,35012,대교리,41,36.50109,127.21121
551번 (조치원역~산성시장),293064173,35082,장군면복지회관,42,36.4991636,127.2080709
551번 (조치원역~산성시장),293017024,35046,장군면사무소,43,36.49714,127.20531
551번 (조치원역~산성시장),293017018,35049,장기중학교,44,36.49386,127.20217
551번 (조치원역~산성시장),293017012,35060,하봉교차로,45,36.48961,127.1977
551번 (조치원역~산성시장),293016062,35044,은용리,46,36.489195,127.195662
551번 (조치원역~산성시장),286071082,286044,동현동(공주신관방면),47,36.4879707,127.1927573
551번 (조치원역~산성시장),286056002,59011,동현리(공주신관 방면),48,36.487627,127.188088
551번 (조치원역~산성시장),286065002,59005,공주정명학교(신관동방면),49,36.48631,127.178613
551번 (조치원역~산성시장),286065010,59017,송선수영장(신관동방면),50,36.484651,127.172382
551번 (조치원역~산성시장),286065005,59013,송선1통(신관동 방면),51,36.486222,127.17051
551번 (조치원역~산성시장),286065001,59016,송선2통(신관동 방면),52,36.483704,127.161982
551번 (조치원역~산성시장),286065011,59022,장기산업단지(신관동 방면),53,36.482299,127.159038
551번 (조치원역~산성시장),286055005,59007,공주정보고(신관동 방면),54,36.482187,127.155442
551번 (조치원역~산성시장),286055144,0,금흥동 평골,55,36.481423,127.152378
551번 (조치원역~산성시장),286055006,59008,금흥동,56,36.4804554,127.1488778
551번 (조치원역~산성시장),286055001,59001,금흥교(법원),57,36.480838,127.146685
551번 (조치원역~산성시장),286055002,59003,법원/공주교도소(신관초방면),58,36.479064,127.142877
551번 (조치원역~산성시장),286055010,59021,우남퍼스트빌(신관초방면),59,36.478579,127.14005
551번 (조치원역~산성시장),286055012,59025,주공2차아파트(터미널방면),60,36.476299,127.140177
551번 (조치원역~산성시장),286055008,59018,신관초등학교,61,36.474449,127.139555
551번 (조치원역~산성시장),286066012,57009,주공1차아파트(터미널방면),62,36.474159,127.136772
551번 (조치원역~산성시장),286066002,57002,관골,63,36.47337,127.133058
551번 (조치원역~산성시장),286071038,57001,코아루아파트(천막사거리방면),64,36.4721389,127.1306829
551번 (조치원역~산성시장),286066006,57006,신관사거리,65,36.470714,127.131329
551번 (조치원역~산성시장),286066009,57007,종합버스터미널(옥룡동방면),66,36.467935,127.134576
551번 (조치원역~산성시장),286066003,57003,시목동(옥룡동 방면),67,36.463819,127.139119
551번 (조치원역~산성시장),286070004,56004,옥룡동 주민센터(산성시장),68,36.457364,127.136341
551번 (조치원역~산성시장),286070002,56002,옥룡동 교차로(산성시장 방면),69,36.456138,127.132796
551번 (조치원역~산성시장),286070005,56005,옥룡동 회전교차로(산성시장),70,36.456036,127.129847
551번 (조치원역~산성시장),270014003,58004,중동사거리,71,36.45648,127.12621
551번 (조치원역~산성시장),270014001,58002,산성시장,72,36.4583,127.12498
"601번 (새나루마을9,10단지~조치원역)",293064525,64048,"새나루마을9,10단지",1,36.49297,127.32451
"601번 (새나루마을9,10단지~조치원역)",293064422,62012,수루배마을6단지,2,36.494546,127.318515
"601번 (새나루마을9,10단지~조치원역)",293064378,62005,"수루배마을8,9단지",3,36.4981635,127.317689
"601번 (새나루마을9,10단지~조치원역)",293064431,62013,수루배마을4단지,4,36.501441,127.31419
"601번 (새나루마을9,10단지~조치원역)",293064380,62007,"반곡초,중학교",5,36.50145,127.3122098
"601번 (새나루마을9,10단지~조치원역)",293064433,62015,수루배마을3단지,6,36.500322,127.307365
"601번 (새나루마을9,10단지~조치원역)",293064382,62009,수루배마을1단지,7,36.498989,127.306082
"601번 (새나루마을9,10단지~조치원역)",293064078,51095,국책연구단지북측,8,36.4959817,127.3034244
"601번 (새나루마을9,10단지~조치원역)",293057001,51032,한국조세재정연구원,9,36.49277,127.30037
"601번 (새나루마을9,10단지~조치원역)",293064212,51113,글벗중학교(새샘마을9단지),10,36.4906457,127.2986202
"601번 (새나루마을9,10단지~조치원역)",293064515,64038,"새샘마을7,8단지",11,36.48683,127.29981
"601번 (새나루마을9,10단지~조치원역)",293064217,51118,소담동(새샘마을),12,36.4827102,127.2973234
"601번 (새나루마을9,10단지~조치원역)",293064165,51101,"세종우체국(남부서,보람초)",13,36.4805387,127.2927688
"601번 (새나루마을9,10단지~조치원역)",293064080,51097,"시청,시의회,교육청,세무서",14,36.478828,127.288963
"601번 (새나루마을9,10단지~조치원역)",293064208,51109,보람동(호려울마을),15,36.4757635,127.2817304
"601번 (새나루마을9,10단지~조치원역)",293064353,60019,대평동커뮤니티센터,16,36.4722476,127.2788336
"601번 (새나루마을9,10단지~조치원역)",293064513,64036,용포삼거리,17,36.4683,127.2822
"601번 (새나루마을9,10단지~조치원역)",293011030,34032,용포리,18,36.46863,127.28135
"601번 (새나루마을9,10단지~조치원역)",293055058,51052,세종고속시외버스터미널,19,36.4689905,127.2735878
"601번 (새나루마을9,10단지~조치원역)",293064010,51038,첫마을3단지,20,36.47821,127.26117
"601번 (새나루마을9,10단지~조치원역)",293064007,51046,한솔중학교(첫마을7단지),21,36.47538,127.25558
"601번 (새나루마을9,10단지~조치원역)",293064005,51044,첫마을6단지,22,36.47542,127.25308
"601번 (새나루마을9,10단지~조치원역)",293064002,51043,첫마을5단지,23,36.4777,127.25004
"601번 (새나루마을9,10단지~조치원역)",293064004,51041,첫마을4단지,24,36.47998,127.25203
"601번 (새나루마을9,10단지~조치원역)",293064009,51035,첫마을1단지,25,36.48334,127.25863
"601번 (새나루마을9,10단지~조치원역)",293053006,51008,새롬동.나성동,26,36.4868848,127.2579693
"601번 (새나루마을9,10단지~조치원역)",293064435,51137,한국산업인력공단(세종지사),27,36.490395,127.256809
"601번 (새나루마을9,10단지~조치원역)",293053001,51016,다정동(대성고등학교),28,36.4938489,127.2565765
"601번 (새나루마을9,10단지~조치원역)",293062008,52032,정부세종청사남측,29,36.5016046,127.2601032
"601번 (새나루마을9,10단지~조치원역)",293062012,52034,정부세종청사북측,30,36.5048938,127.2616877
"601번 (새나루마을9,10단지~조치원역)",293056005,52040,성금교차로(도램마을9단지),31,36.5091666,127.2615149
"601번 (새나루마을9,10단지~조치원역)",293064110,52053,"도램마을8,10단지",32,36.5121473,127.2599592
"601번 (새나루마을9,10단지~조치원역)",293056004,52007,도담동(도램마을),33,36.514017,127.2593948
"601번 (새나루마을9,10단지~조치원역)",293064447,52066,세종충남대학교병원(후문),34,36.520501,127.259685
"601번 (새나루마을9,10단지~조치원역)",293014015,31052,"해밀동,산울동",35,36.5285405,127.2639687
"601번 (새나루마을9,10단지~조치원역)",293014027,31003,한별동,36,36.5338388,127.2766576
"601번 (새나루마을9,10단지~조치원역)",293014028,31020,연기리,37,36.54431,127.27681
"601번 (새나루마을9,10단지~조치원역)",293014038,31018,보통2리,38,36.54869,127.27849
"601번 (새나루마을9,10단지~조치원역)",293014036,31017,방공학교,39,36.55202,127.27817
"601번 (새나루마을9,10단지~조치원역)",293014033,31015,실광주유소,40,36.55469,127.27737
"601번 (새나루마을9,10단지~조치원역)",293016102,36035,대원아파트,41,36.55839,127.27835
"601번 (새나루마을9,10단지~조치원역)",293016109,36028,대원아파트후문,42,36.56068,127.28087
"601번 (새나루마을9,10단지~조치원역)",293016113,36072,봉암리,43,36.56387,127.28345
"601번 (새나루마을9,10단지~조치원역)",293016117,36050,세종교통,44,36.56604,127.28491
"601번 (새나루마을9,10단지~조치원역)",293016123,36099,세종장례식장입구,45,36.5700006,127.2877801
"601번 (새나루마을9,10단지~조치원역)",293064508,64031,월하리(패션아울렛),46,36.5735137,127.2903054
"601번 (새나루마을9,10단지~조치원역)",293016125,36103,월하리(항공학교),47,36.57633,127.29212
"601번 (새나루마을9,10단지~조치원역)",293016127,36105,월하리,48,36.57842,127.29276
"601번 (새나루마을9,10단지~조치원역)",293001065,11016,번암삼거리,49,36.58365,127.29409
"601번 (새나루마을9,10단지~조치원역)",293001079,11018,번암아파트,50,36.5866993,127.2971748
"601번 (새나루마을9,10단지~조치원역)",293001092,11076,죽림리,51,36.59127,127.29897
"601번 (새나루마을9,10단지~조치원역)",293001093,11090,효성세종병원,52,36.59705,127.29895
"601번 (새나루마을9,10단지~조치원역)",293001090,11063,조치원전통시장,53,36.59898,127.29861
"601번 (새나루마을9,10단지~조치원역)",293064017,11093,조치원역,54,36.6013323,127.2970784
"601번 (조치원역~새나루마을9,10단지)",293001084,11071,조치원역,1,36.60099,127.29713
"601번 (조치원역~새나루마을9,10단지)",293001088,11062,조치원전통시장,2,36.599942,127.29819
"601번 (조치원역~새나루마을9,10단지)",293064035,11096,효성세종병원,3,36.5972495,127.2987069
"601번 (조치원역~새나루마을9,10단지)",293001091,11075,죽림리,4,36.59078,127.29892
"601번 (조치원역~새나루마을9,10단지)",293001089,11014,번암리,5,36.5884,127.29841
"601번 (조치원역~새나루마을9,10단지)",293001078,11017,번암아파트,6,36.58577,127.29582
"601번 (조치원역~새나루마을9,10단지)",293001066,11015,번암삼거리,7,36.58401,127.29416
"601번 (조치원역~새나루마을9,10단지)",293016126,36104,월하리,8,36.57825,127.29256
"601번 (조치원역~새나루마을9,10단지)",293016124,36106,월하리(항공학교),9,36.57537,127.29147
"601번 (조치원역~새나루마을9,10단지)",293016121,36098,세종장례식장입구,10,36.5700498,127.2875721
"601번 (조치원역~새나루마을9,10단지)",293016116,36049,세종교통,11,36.56604,127.28472
"601번 (조치원역~새나루마을9,10단지)",293016112,36073,봉암리,12,36.56358,127.28305
"601번 (조치원역~새나루마을9,10단지)",293016110,36033,대원아파트후문,13,36.56134,127.28143
"601번 (조치원역~새나루마을9,10단지)",293016101,36034,대원아파트,14,36.55833,127.27817
"601번 (조치원역~새나루마을9,10단지)",293014032,31016,실광주유소,15,36.55361,127.27738
"601번 (조치원역~새나루마을9,10단지)",293064170,31066,방공학교,16,36.5518391,127.2780081
"601번 (조치원역~새나루마을9,10단지)",293014037,31019,보통2리,17,36.54867,127.27837
"601번 (조치원역~새나루마을9,10단지)",293014030,31021,연기리,18,36.54482,127.27714
"601번 (조치원역~새나루마을9,10단지)",293014022,31042,연기면사무소,19,36.5415,127.27434
"601번 (조치원역~새나루마을9,10단지)",293014024,31004,한별동,20,36.5340119,127.275216
"601번 (조치원역~새나루마을9,10단지)",293014016,31051,"해밀동,산울동",21,36.5296733,127.2646746
"601번 (조치원역~새나루마을9,10단지)",293064448,52067,세종충남대학교병원(후문),22,36.5202208,127.259084
"601번 (조치원역~새나루마을9,10단지)",293056001,52010,도담동(도램마을),23,36.5149714,127.2587943
"601번 (조치원역~새나루마을9,10단지)",293064109,52052,"도램마을8,10단지",24,36.5119283,127.2595385
"601번 (조치원역~새나루마을9,10단지)",293062015,52039,성금교차로(세종포스트빌딩),25,36.5079451,127.2615354
"601번 (조치원역~새나루마을9,10단지)",293062013,52035,정부세종청사북측,26,36.5051501,127.261382
"601번 (조치원역~새나루마을9,10단지)",293062005,52031,정부세종청사남측,27,36.5008322,127.2593406
"601번 (조치원역~새나루마을9,10단지)",293054001,51017,다정동(대성고등학교),28,36.4938571,127.2561857
"601번 (조치원역~새나루마을9,10단지)",293064436,51138,한국산업인력공단(세종지사),29,36.4903,127.256369
"601번 (조치원역~새나루마을9,10단지)",293053003,51010,"새롬동,나성동(청소년센터)",30,36.4877395,127.2571293
"601번 (조치원역~새나루마을9,10단지)",293053007,51034,첫마을1단지,31,36.48385,127.2592
"601번 (조치원역~새나루마을9,10단지)",293064003,51040,첫마을4단지,32,36.48019,127.2516
"601번 (조치원역~새나루마을9,10단지)",293064001,51042,첫마을5단지,33,36.47762,127.24973
"601번 (조치원역~새나루마을9,10단지)",293064006,51045,첫마을6단지,34,36.47503,127.25326
"601번 (조치원역~새나루마을9,10단지)",293064008,51047,한솔중학교(첫마을7단지),35,36.47491,127.2557
"601번 (조치원역~새나루마을9,10단지)",293064011,51039,첫마을3단지,36,36.478,127.26135
"601번 (조치원역~새나루마을9,10단지)",293055059,51053,세종고속시외버스터미널,37,36.46881,127.2735046
"601번 (조치원역~새나루마을9,10단지)",293011029,34033,용포리,38,36.46842,127.2813
"601번 (조치원역~새나루마을9,10단지)",293064514,64037,용포삼거리,39,36.46825,127.28234
"601번 (조치원역~새나루마을9,10단지)",293064351,60018,대평동커뮤니티센터,40,36.4724194,127.2790898
"601번 (조치원역~새나루마을9,10단지)",293064207,51108,보람동(해들마을),41,36.4746524,127.2805
"601번 (조치원역~새나루마을9,10단지)",293064079,51096,"시청,시의회,교육청,세무서",42,36.478188,127.288035
"601번 (조치원역~새나루마을9,10단지)",293064164,51100,"세종우체국(남부서,보람초)",43,36.4802554,127.2931435
"601번 (조치원역~새나루마을9,10단지)",293064215,51116,소담동(새샘마을),44,36.4823772,127.2977039
"601번 (조치원역~새나루마을9,10단지)",293064516,64039,"새샘마을7,8단지",45,36.48709,127.30017
"601번 (조치원역~새나루마을9,10단지)",293064213,51114,글벗중학교(새샘마을9단지),46,36.4898882,127.2984603
"601번 (조치원역~새나루마을9,10단지)",293057002,51033,한국조세재정연구원,47,36.49285,127.30063
"601번 (조치원역~새나루마을9,10단지)",293064077,51094,국책연구단지북측,48,36.4955579,127.3033473
"601번 (조치원역~새나루마을9,10단지)",293064383,62010,수루배마을1단지,49,36.498904,127.306358
"601번 (조치원역~새나루마을9,10단지)",293064434,62016,수루배마을3단지,50,36.500238,127.307661
"601번 (조치원역~새나루마을9,10단지)",293064381,62008,"반곡초,중학교",51,36.5012202,127.312255
"601번 (조치원역~새나루마을9,10단지)",293064432,62014,수루배마을4단지,52,36.501285,127.31406
"601번 (조치원역~새나루마을9,10단지)",293064379,62006,"수루배마을8,9단지",53,36.498118,127.3173877
"601번 (조치원역~새나루마을9,10단지)",293064421,62011,수루배마을6단지,54,36.494364,127.318453
"601번 (조치원역~새나루마을9,10단지)",293064526,64049,"새나루마을9,10단지",55,36.49296,127.32349
611번 (한국영상대학교~한국영상대학교),293017045,35062,한국영상대학교,1,36.46158,127.21124
611번 (한국영상대학교~한국영상대학교),293051003,51021,열병합발전소,2,36.46513,127.246
611번 (한국영상대학교~한국영상대학교),293051006,51026,가람동(이마트앞),3,36.47062,127.25208
611번 (한국영상대학교~한국영상대학교),293064008,51047,한솔중학교(첫마을7단지),4,36.47491,127.2557
611번 (한국영상대학교~한국영상대학교),293064011,51039,첫마을3단지,5,36.478,127.26135
611번 (한국영상대학교~한국영상대학교),293053010,51037,한솔동(첫마을),6,36.4812897,127.2618716
611번 (한국영상대학교~한국영상대학교),293053006,51008,새롬동.나성동,7,36.4868848,127.2579693
611번 (한국영상대학교~한국영상대학교),293064435,51137,한국산업인력공단(세종지사),8,36.490395,127.256809
611번 (한국영상대학교~한국영상대학교),293064350,61038,나릿재마을,9,36.4912197,127.2581891
611번 (한국영상대학교~한국영상대학교),293064010,51038,첫마을3단지,10,36.47821,127.26117
611번 (한국영상대학교~한국영상대학교),293064007,51046,한솔중학교(첫마을7단지),11,36.47538,127.25558
611번 (한국영상대학교~한국영상대학교),293051005,51025,가람동(이마트앞),12,36.47061,127.2518
611번 (한국영상대학교~한국영상대학교),293051004,51023,열병합발전소,13,36.4654,127.24613
611번 (한국영상대학교~한국영상대학교),293017045,35062,한국영상대학교,14,36.46158,127.21124
61번 (세종고속시외버스터미널~한국영상대학교),293055058,51052,세종고속시외버스터미널,1,36.4689905,127.2735878
61번 (세종고속시외버스터미널~한국영상대학교),293053010,51037,한솔동(첫마을),2,36.4812897,127.2618716
61번 (세종고속시외버스터미널~한국영상대학교),293053007,51034,첫마을1단지,3,36.48385,127.2592
61번 (세종고속시외버스터미널~한국영상대학교),293064003,51040,첫마을4단지,4,36.48019,127.2516
61번 (세종고속시외버스터미널~한국영상대학교),293064001,51042,첫마을5단지,5,36.47762,127.24973
61번 (세종고속시외버스터미널~한국영상대학교),293064006,51045,첫마을6단지,6,36.47503,127.25326
61번 (세종고속시외버스터미널~한국영상대학교),293051005,51025,가람동(이마트앞),7,36.47061,127.2518
61번 (세종고속시외버스터미널~한국영상대학교),293051004,51023,열병합발전소,8,36.4654,127.24613
61번 (세종고속시외버스터미널~한국영상대학교),293064443,38096,대전공원묘원,9,36.4519,127.2266
61번 (세종고속시외버스터미널~한국영상대학교),293064181,35089,도남삼거리,10,36.4413461,127.2242355
61번 (세종고속시외버스터미널~한국영상대학교),293017055,35002,금암삼거리,11,36.43837,127.21848
61번 (세종고속시외버스터미널~한국영상대학교),293017032,35007,금암리노인정,12,36.43827,127.2085
61번 (세종고속시외버스터미널~한국영상대학교),293017034,35041,금암리(웅대원룸),13,36.44168,127.20892
61번 (세종고속시외버스터미널~한국영상대학교),293017036,35063,영상마을아파트,14,36.44304,127.20993
61번 (세종고속시외버스터미널~한국영상대학교),293017041,35022,금암리(어반스테이),15,36.44591,127.21077
61번 (세종고속시외버스터미널~한국영상대학교),293017038,35029,금암리(정보마을영조아파트),16,36.44884,127.21055
61번 (세종고속시외버스터미널~한국영상대학교),293017040,35001,금암리(그린원룸),17,36.45103,127.21064
61번 (세종고속시외버스터미널~한국영상대학교),293010014,38098,금암리(솔정자),18,36.45532047,127.2112425
61번 (세종고속시외버스터미널~한국영상대학교),293010015,38099,금암리(사기정골),19,36.45776728,127.2119781
61번 (세종고속시외버스터미널~한국영상대학교),293017045,35062,한국영상대학교,20,36.46158,127.21124
61번 (한국영상대학교~세종고속시외버스터미널),293017045,35062,한국영상대학교,1,36.46158,127.21124
61번 (한국영상대학교~세종고속시외버스터미널),293017046,35004,금암리(사기정골),2,36.45775,127.21181
61번 (한국영상대학교~세종고속시외버스터미널),293017042,35005,금암리(솔정자),3,36.4553,127.21109
61번 (한국영상대학교~세종고속시외버스터미널),293010013,39035,금암리(그린원룸),4,36.45112248,127.2105076
61번 (한국영상대학교~세종고속시외버스터미널),293017037,35030,금암리(정보마을영조아파트),5,36.44864,127.2104
61번 (한국영상대학교~세종고속시외버스터미널),293010012,39036,금암리(어반스테이),6,36.44601649,127.2106385
61번 (한국영상대학교~세종고속시외버스터미널),293017035,35003,영상마을아파트,7,36.44327,127.20992
61번 (한국영상대학교~세종고속시외버스터미널),293010011,39037,금암리(웅대원룸),8,36.44176087,127.2088036
61번 (한국영상대학교~세종고속시외버스터미널),293017030,35006,금암리노인정,9,36.43813,127.2084
61번 (한국영상대학교~세종고속시외버스터미널),293017056,35008,금암삼거리,10,36.4382,127.2185
61번 (한국영상대학교~세종고속시외버스터미널),293064182,35090,도남삼거리,11,36.4412701,127.2245036
61번 (한국영상대학교~세종고속시외버스터미널),293900001,38097,대전공원묘원,12,36.452,127.2269
61번 (한국영상대학교~세종고속시외버스터미널),293051003,51021,열병합발전소,13,36.46513,127.246
61번 (한국영상대학교~세종고속시외버스터미널),293051006,51026,가람동(이마트앞),14,36.47062,127.25208
61번 (한국영상대학교~세종고속시외버스터미널),293064005,51044,첫마을6단지,15,36.47542,127.25308
61번 (한국영상대학교~세종고속시외버스터미널),293064002,51043,첫마을5단지,16,36.4777,127.25004
61번 (한국영상대학교~세종고속시외버스터미널),293064004,51041,첫마을4단지,17,36.47998,127.25203
61번 (한국영상대학교~세종고속시외버스터미널),293064009,51035,첫마을1단지,18,36.48334,127.25863
61번 (한국영상대학교~세종고속시외버스터미널),293053008,51036,한솔동(첫마을),19,36.4811358,127.2615539
61번 (한국영상대학교~세종고속시외버스터미널),293055059,51053,세종고속시외버스터미널,20,36.46881,127.2735046
