ARS,자치구,정류장이름,공시지가_원per㎡,PNU,지번,공시지가_주소,공시연도
23388,송파구,일원역 [23388],19500000.0,1168011400107180000,718 대,서울특별시 강남구 일원동 718,2025
23389,송파구,삼성서울병원후문 [23389],4316000.0,1168011400100500000,50 대,서울특별시 강남구 일원동 50,2025
23392,송파구,삼성서울병원사거리 [23392],2644000.0,1168011400107020005,702-5 도,서울특별시 강남구 일원동 702-5,2025
23393,송파구,강남한양수자인아파트 [23393],924900.0,1168011200100510009,51-9 전,서울특별시 강남구 자곡동 51-9,2025
23395,강남구,대치아파트 [23395],2140000.0,1168010300100120008,12-8 공,서울특별시 강남구 개포동 12-8,2025
23397,송파구,대청역 [23397],2798000.0,1168011400107000005,700-5 도,서울특별시 강남구 일원동 700-5,2025
23401,송파구,✈️ 수서역(현대벤처빌) [23401],2610000.0,1168011500107190000,719 도,서울특별시 강남구 수서동 719,2025
23402,송파구,수서역 [23402],2229000.0,1168011500107070004,707-4 공,서울특별시 강남구 수서동 707-4,2025
23403,송파구,수서역KT수서지점 [23403],4945000.0,1168011500107350000,735 차,서울특별시 강남구 수서동 735,2025
23404,송파구,수서역KT수서지점 [23404],2635000.0,1168011500107400000,740 도,서울특별시 강남구 수서동 740,2025
23405,송파구,세곡동주민센터 [23405],380100.0,1168011300102700005,270-5 답,서울특별시 강남구 율현동 270-5,2025
23406,송파구,궁마을 [23406],2635000.0,1168011500107400000,740 도,서울특별시 강남구 수서동 740,2025
23407,송파구,궁마을 [23407],2635000.0,1168011500107400000,740 도,서울특별시 강남구 수서동 740,2025
23408,송파구,수서역6번출구 [23408],2301000.0,1168011500107280000,728 도,서울특별시 강남구 수서동 728,2025
23409,송파구,수서역5번.출구 [23409],2229000.0,1168011500107240004,724-4 공,서울특별시 강남구 수서동 724-4,2025
23410,송파구,수서역.로즈데일빌딩 [23410],19930000.0,1168011500107240000,724 대,서울특별시 강남구 수서동 724,2025
23411,송파구,세곡문화복지회관 [23411],380100.0,1168011300102720007,272-7 답,서울특별시 강남구 율현동 272-7,2025
23412,송파구,은곡마을.LH이편한세상 [23412],,1168011100103110002,311-2답,서울특별시 강남구 세곡동 311-2,
23422,송파구,세곡동사거리 [23422],540800.0,1168011100100980001,98-1 도,서울특별시 강남구 세곡동 98-1,2025
23423,송파구,방죽마을 [23423],972000.0,1168011300102590005,259-5 대,서울특별시 강남구 율현동 259-5,2011
23424,송파구,래미안포레아파트 [23424],7553000.0,1168011200106690000,669 대,서울특별시 강남구 자곡동 669,2025
23425,송파구,쟁골마을 [23425],,1168011200102020003,202-3 답,서울특별시 강남구 자곡동 202-3,
23426,송파구,쟁골마을 [23426],380100.0,1168011200102110001,211-1 도,서울특별시 강남구 자곡동 211-1,2025
23427,송파구,래미안포레아파트 [23427],380100.0,1168011300102420000,242 도,서울특별시 강남구 율현동 242,2025
23432,강남구,영동고교앞 [23432],22460000.0,1168010400100230000,23 대,서울특별시 강남구 청담동 23,2025
23434,송파구,은곡마을진입로 [23434],380100.0,1168011100102740002,274-2 전,서울특별시 강남구 세곡동 274-2,2025
23435,강남구,탄천교 [23435],3831000.0,1168010600110120077,1012-77 도,서울특별시 강남구 대치동 1012-77,2025
23436,강남구,우성아파트 [23436],3831000.0,1168010600110120120,1012-120 도,서울특별시 강남구 대치동 1012-120,2025
23437,송파구,세곡푸르지오.은곡삼거리 [23437],380100.0,1168011100103890005,389-5 도,서울특별시 강남구 세곡동 389-5,2025
23438,강남구,삼성역 [23438],3994000.0,1168010600109950000,995 도,서울특별시 강남구 대치동 995,2025
23439,송파구,세곡푸르지오 [23439],380100.0,1168011100200520052,산52-52 임,서울특별시 강남구 세곡동 산 52-52,2025
23442,송파구,"세곡2지구3,4단지 [23442]",216600.0,1168011200100240010,24-10 도,서울특별시 강남구 자곡동 24-10,2025
23445,서초구,개포우성아파트 [23445],17670000.0,1168010300106580001,658-1 대,서울특별시 강남구 개포동 658-1,2025
23446,송파구,래미안강남힐즈 [23446],1127000.0,1168011200106390000,639 잡,서울특별시 강남구 자곡동 639,2025
23447,송파구,세곡중학교.세명초등학교 [23447],,1168011200106260000,626 도,서울특별시 강남구 자곡동 626,
23449,송파구,일원동한솔아파트 [23449],2331000.0,1168011400107330000,733 도,서울특별시 강남구 일원동 733,2025
23450,송파구,시립수서청소년센터 [23450],462000.0,1168011500107490000,749 공,서울특별시 강남구 수서동 749,2025
23453,강남구,포스코사거리 [23453],4438000.0,1168010500101110061,111-61 도,서울특별시 강남구 삼성동 111-61,2025
23456,서초구,그랑프리백화점 [23456],2832000.0,1168011800104660004,466-4 도,서울특별시 강남구 도곡동 466-4,2025
23457,서초구,개포중학교 [23457],20110000.0,1168010300101410000,141 대,서울특별시 강남구 개포동 141,2025
23459,서초구,개포주공1단지아파트 [23459],2933000.0,1168010300106590000,659 도,서울특별시 강남구 개포동 659,2025
23462,송파구,영희초등학교 [23462],18530000.0,1168011400106150001,615-1 대,서울특별시 강남구 일원동 615-1,2025
23463,송파구,못골마을.LH강남아이파크 [23463],,1168011200106260000,626 도,서울특별시 강남구 자곡동 626,
23464,송파구,못골마을 [23464],,1168011200106260000,626 도,서울특별시 강남구 자곡동 626,
23465,송파구,태화기독교.사회복지관 [23465],1724000.0,1168011500107480000,748 도,서울특별시 강남구 수서동 748,2025
23468,서초구,도곡교회.인바디빌딩 [23468],2603000.0,1168010300112770000,1277도,서울특별시 강남구 개포동 1277,2025
23469,서초구,강남세브란스병원 [23469],27700000.0,1168011800105270000,527 대,서울특별시 강남구 도곡동 527,2025
23470,서초구,도곡교회.인바디빌딩.건너 [23470],2603000.0,1168010300112770000,1277도,서울특별시 강남구 개포동 1277,2025
23471,송파구,래미안강남힐즈 [23471],,1168011200106260000,626 도,서울특별시 강남구 자곡동 626,
23473,강남구,강남경찰서.강남운전면허시험장 [23473],3927000.0,1168010600110110000,1011 도,서울특별시 강남구 대치동 1011,2025
23479,서초구,개포동역 [23479],2509000.0,1168010300101810001,181-1 도,서울특별시 강남구 개포동 181-1,2025
23482,송파구,세곡푸르지오 [23482],,1168011100105390000,539 도,서울특별시 강남구 세곡동 539,
23488,서초구,럭키아파트 [23488],3296000.0,1168011800109630003,963-3 도,서울특별시 강남구 도곡동 963-3,2025
23492,강남구,개포4단지6단지 [23492],17000000.0,1168010300101850000,185 대,서울특별시 강남구 개포동 185,2025
23493,서초구,개포4단지5단지 [23493],2392000.0,1168010300101870001,187-1 도,서울특별시 강남구 개포동 187-1,2025
23494,서초구,강남역12번출구(A) [23494],5755000.0,1168010100108040000,804 도,서울특별시 강남구 역삼동 804,2025
23500,강남구,학여울역 [23500],2860000.0,1168010600100050003,5-3도,서울특별시 강남구 대치동 5-3,2025
23501,강남구,학여울역 [23501],13480000.0,1168010600105140003,514-3 대,서울특별시 강남구 대치동 514-3,2025
23505,서초구,현대1차우성아파트 [23505],2392000.0,1168010300106530001,653-1 도,서울특별시 강남구 개포동 653-1,2025
23508,강남구,개포4단지7단지 [23508],17000000.0,1168010300101850000,185 대,서울특별시 강남구 개포동 185,2025
23509,강남구,총회회관.휘문고입구 [23509],3994000.0,1168010600109950000,995 도,서울특별시 강남구 대치동 995,2025
23510,서초구,예림당아트홀.신한은행전산센터 [23510],20420000.0,1168010100107720000,772 대,서울특별시 강남구 역삼동 772,2025
23511,강남구,새마을운동중앙회 [23511],22840000.0,1168010600110090001,1009-1 대,서울특별시 강남구 대치동 1009-1,2025
23512,서초구,총지사 [23512],19100000.0,1168010100107970011,797-11 대,서울특별시 강남구 역삼동 797-11,2025
23515,서초구,우성3차아파트 [23515],2829000.0,1168010300106470001,647-1 도,서울특별시 강남구 개포동 647-1,2025
23516,서초구,우성6차아파트 [23516],2644000.0,1168010300112820006,1282-6 도,서울특별시 강남구 개포동 1282-6,2025
23521,송파구,코원에너지서비스 [23521],552400.0,1168010600100180013,18-13 도,서울특별시 강남구 대치동 18-13,2025
23525,서초구,삼익아파트앞 [23525],3296000.0,1168011800109630003,963-3 도,서울특별시 강남구 도곡동 963-3,2025
23526,송파구,래미안포레아파트 [23526],2618000.0,1168011200106770000,677 공,서울특별시 강남구 자곡동 677,2025
23528,송파구,세곡2지구3.4단지 [23528],2618000.0,1168011200106820000,682 공,서울특별시 강남구 자곡동 682,2025
23529,서초구,도곡한신아파트 [23529],2321000.0,1168011800102070016,207-16 도,서울특별시 강남구 도곡동 207-16,2025
23537,송파구,은곡마을입구.리엔파크2단지 [23537],380100.0,1168011100102830001,283-1 전,서울특별시 강남구 세곡동 283-1,2025
23827,서초구,✈️ 양재동 [23827],3296000.0,1168011800109090012,909-12 도,서울특별시 강남구 도곡동 909-12,2025
23828,서초구,✈️ 도곡동 [23828],3207000.0,1168011800100740002,74-2 도,서울특별시 강남구 도곡동 74-2,2025
23829,서초구,✈️ 타워팰리스 [23829],2940000.0,1168011800103390000,339 도,서울특별시 강남구 도곡동 339,2025
23830,강남구,✈️ 대치동 [23830],3831000.0,1168010600106000000,600 도,서울특별시 강남구 대치동 600,2025
23831,강남구,✈️ 학여울역 [23831],4384000.0,1168010600103980000,398 도,서울특별시 강남구 대치동 398,2025
23832,강남구,✈️ 개포동 [23832],17000000.0,1168010300101850000,185 대,서울특별시 강남구 개포동 185,2025
23838,강남구,✈️ 학여울역 [23838],4384000.0,1168010600103980000,398 도,서울특별시 강남구 대치동 398,2025
23839,강남구,✈️ 대치동(하나은행) [23839],35760000.0,1168010600106050000,605 대,서울특별시 강남구 대치동 605,2025
23840,서초구,✈️ 타워펠리스 [23840],15240000.0,1168011800100910000,91 학,서울특별시 강남구 도곡동 91,2025
23841,서초구,✈️ 양재동 [23841],22520000.0,1168011800109140001,914-1답,서울특별시 강남구 도곡동 914-1,2025
23842,강남구,✈️ 신사동 [23842],37210000.0,1168010700105020005,502-5 대,서울특별시 강남구 신사동 502-5,2025
23843,강남구,✈️ 신사동미성아파트 [23843],35450000.0,1168010700105290004,529-4 대,서울특별시 강남구 신사동 529-4,2025
23844,강남구,✈️ 리베라호텔 [23844],4438000.0,1168010400100770004,77-4 도,서울특별시 강남구 청담동 77-4,2025
23848,강남구,✈️ 압구정역 [23848],3935000.0,1168011000103940000,394 도,서울특별시 강남구 압구정동 394,2025
23920,서초구,양재역.종합복지관 [23920],3296000.0,1168011800109580003,958-3 도,서울특별시 강남구 도곡동 958-3,2025
23921,서초구,양재역5번출구 [23921],40130000.0,1165010200100110017,11-17대,서울특별시 서초구 양재동 11-17,2025
24005,송파구,석촌역 [24005],2469000.0,1171010400100010008,1-8도,서울특별시 송파구 송파동 1-8,2025
24007,송파구,송파역 [24007],2079000.0,1171010700104590004,459-4도,서울특별시 송파구 가락동 459-4,2025
24009,송파구,가락시장.가락시장역 [24009],2079000.0,1171010700101720009,172-9도,서울특별시 송파구 가락동 172-9,2025
24011,송파구,문정로데오거리입구 [24011],1948000.0,1171010800101300002,130-2 도,서울특별시 송파구 문정동 130-2,2025
24012,송파구,문정로데오거리입구 [24012],1967000.0,1171010800101190004,119-4 도,서울특별시 송파구 문정동 119-4,2025
24013,송파구,문정법조단지.건영아파트 [24013],2061000.0,1171010800102500013,250-13도,서울특별시 송파구 문정동 250-13,2025
24014,송파구,문정법조단지.건영아파트 [24014],2061000.0,1171010800103050020,305-20구,서울특별시 송파구 문정동 305-20,2025
24015,송파구,장지역.가든파이브 [24015],1707000.0,1171010900102160002,216-2 도,서울특별시 송파구 장지동 216-2,2025
24016,송파구,장지역.가든파이브 [24016],2061000.0,1171010800102500013,250-13도,서울특별시 송파구 문정동 250-13,2025
24101,강동구,천호역.풍납시장 [24101],13830000.0,1171010300104740003,474-3대,서울특별시 송파구 풍납동 474-3,2025
24102,강동구,풍납1치안센터입구 [24102],8890000.0,1171010300104910005,491-5대,서울특별시 송파구 풍납동 491-5,2025
24103,강동구,파크데일아파트2단지앞 [24103],2563000.0,1171011400105880000,588 도,서울특별시 송파구 마천동 588,2025
24104,강동구,파크데일아파트1단지앞 [24104],2024000.0,1171011400105810000,581 공,서울특별시 송파구 마천동 581,2025
24105,강동구,풍납1동동아한가람아파트 [24105],1352000.0,1171010300101950008,195-8도,서울특별시 송파구 풍납동 195-8,2025
24106,강동구,풍납동신성노바빌 [24106],6570000.0,1171010300105060000,506대,서울특별시 송파구 풍납동 506,2025
24108,강동구,풍납토성 [24108],1338000.0,1171010300100700018,70-18도,서울특별시 송파구 풍납동 70-18,2025
24109,강동구,영파여고.강동구청역 [24109],9819000.0,1171010300105040000,504대,서울특별시 송파구 풍납동 504,2025
24110,강동구,풍납동극동.쌍용아파트 [24110],2558000.0,1171010300104570000,457도,서울특별시 송파구 풍납동 457,2025
24111,강동구,풍납중학교 [24111],1841000.0,1171010300104700000,470제,서울특별시 송파구 풍납동 470,2025
24112,강동구,풍성중학교후문앞 [24112],2050000.0,1171010300104370000,437도,서울특별시 송파구 풍납동 437,2025
24113,송파구,서울아산병원앞 [24113],4910000.0,1171010300103880001,388-1대,서울특별시 송파구 풍납동 388-1,2025
24116,강동구,풍납토성서성벽 [24116],1788000.0,1171010300103100000,310 사,서울특별시 송파구 풍납동 310,2025
24117,강동구,송파두산위브.송파소방서 [24117],7173000.0,1171011200101350000,135대,서울특별시 송파구 오금동 135,2025
24120,강동구,풍납동영어체험마을 [24120],5610000.0,1171010300102720008,272-8대,서울특별시 송파구 풍납동 272-8,2025
24123,송파구,잠실파크리오아파트상가.올림픽회관 [24123],3203000.0,1171010200100260000,26도,서울특별시 송파구 신천동 26,2025
24125,송파구,잠실나루역 [24125],2487000.0,1171010200100170003,17-3 도,서울특별시 송파구 신천동 17-3,2025
24126,송파구,잠실진주아파트 [24126],2487000.0,1171010200100200003,20-3도,서울특별시 송파구 신천동 20-3,2025
24127,송파구,몽촌토성역 [24127],3203000.0,1171010200100260000,26도,서울특별시 송파구 신천동 26,2025
24128,송파구,신천동진주아파트 [24128],19380000.0,1171010200100200004,20-4대,서울특별시 송파구 신천동 20-4,2025
24129,송파구,잠실나루역 [24129],26710000.0,1171010200100110008,11-8대,서울특별시 송파구 신천동 11-8,2025
24130,송파구,잠실중학교.장미종합상가 [24130],18870000.0,1171010200100070000,7대,서울특별시 송파구 신천동 7,2025
24131,송파구,잠실중학교 [24131],2487000.0,1171010200100070010,7-10도,서울특별시 송파구 신천동 7-10,2025
24132,송파구,잠실역8번출구 [24132],43940000.0,1171010200100070018,7-18대,서울특별시 송파구 신천동 7-18,2025
24135,송파구,잠실역9번출구 [24135],27830000.0,1171010200100070004,7-4철,서울특별시 송파구 신천동 7-4,2025
24139,송파구,잠실5단지 [24139],3203000.0,1171010100100320000,32도,서울특별시 송파구 잠실동 32,2025
24140,송파구,잠실리센츠아파트앞 [24140],3203000.0,1171010100100210000,21도,서울특별시 송파구 잠실동 21,2025
24141,송파구,잠실새내역.잠실2동주민센터 [24141],3203000.0,1171010100100210000,21도,서울특별시 송파구 잠실동 21,2025
24142,송파구,잠실엘스아파트앞 [24142],3203000.0,1171010100100200000,20도,서울특별시 송파구 잠실동 20,2025
24145,송파구,잠실트리지움아파트앞 [24145],2607000.0,1171010100100350008,35-8 도,서울특별시 송파구 잠실동 35-8,2025
24147,송파구,갤러리아팰리스 [24147],2607000.0,1171010100100380000,38도,서울특별시 송파구 잠실동 38,2025
24148,송파구,잠실트리지움 [24148],2607000.0,1171010100100350008,35-8 도,서울특별시 송파구 잠실동 35-8,2025
24149,송파구,영동일고레이크팰리스앞 [24149],19650000.0,1171010100100440000,44대,서울특별시 송파구 잠실동 44,2025
24150,송파구,영동일고.트리지움동문앞 [24150],19900000.0,1171010100100350000,35 대,서울특별시 송파구 잠실동 35,2025
24152,송파구,잠실트리지움 [24152],2607000.0,1171010100100360001,36-1도,서울특별시 송파구 잠실동 36-1,2025
24153,송파구,잠실119안전센터 [24153],2607000.0,1171010100100450001,45-1도,서울특별시 송파구 잠실동 45-1,2025
24155,광진구,아시아선수촌아파트 [24155],2673000.0,1171010100101240000,124도,서울특별시 송파구 잠실동 124,2025
24156,송파구,아주중학교 [24156],9450000.0,1171010100101150000,115학,서울특별시 송파구 잠실동 115,2025
24160,송파구,잠실우성4차현대아파트 [24160],2673000.0,1171010100102690000,269도,서울특별시 송파구 잠실동 269,2025
24161,송파구,잠실우성4차현대아파트 [24161],2673000.0,1171010100103460000,346도,서울특별시 송파구 잠실동 346,2025
24165,송파구,아주중학교 [24165],2673000.0,1171010100103430000,343도,서울특별시 송파구 잠실동 343,2025
24167,송파구,삼전역 [24167],3145000.0,1171010600101590000,159도,서울특별시 송파구 삼전동 159,2025
24168,송파구,송파구민회관구의회 [24168],3145000.0,1171010600101580000,158도,서울특별시 송파구 삼전동 158,2025
24169,송파구,송파구민회관구의회 [24169],15190000.0,1171010600100720003,72-3대,서울특별시 송파구 삼전동 72-3,2025
24176,송파구,삼전사회복지관 [24176],9180000.0,1171010600101710006,171-6 대,서울특별시 송파구 삼전동 171-6,2025
24178,송파구,석촌고분역.올림픽병원 [24178],2685000.0,1171010500101940001,194-1도,서울특별시 송파구 석촌동 194-1,2025
24179,송파구,석촌고분역.올림픽병원 [24179],2685000.0,1171010500103030000,303도,서울특별시 송파구 석촌동 303,2025
24181,송파구,석촌역.잠실한솔아파트 [24181],2685000.0,1171010500103180000,318도,서울특별시 송파구 석촌동 318,2025
24185,송파구,석촌동남현교회앞 [24185],2033000.0,1171010500103110000,311도,서울특별시 송파구 석촌동 311,2025
24188,송파구,송파책박물관.헬리오시티 [24188],10330000.0,1171010500102550000,255대,서울특별시 송파구 석촌동 255,2025
24194,송파구,송파여성문화회관 [24194],2858000.0,1171010400100020000,2도,서울특별시 송파구 송파동 2,2025
24196,송파구,송파초등학교.송파동성당 [24196],2858000.0,1171010400100010010,1-10도,서울특별시 송파구 송파동 1-10,2025
24201,송파구,송파동한양1차아파트 [24201],11510000.0,1171010400101190000,119대,서울특별시 송파구 송파동 119,2025
24203,송파구,송파역 [24203],2079000.0,1171010700104590004,459-4도,서울특별시 송파구 가락동 459-4,2025
24204,송파구,성지아파트 [24204],2638000.0,1171010400101880005,188-5도,서울특별시 송파구 송파동 188-5,2025
24205,송파구,송파동삼익아파트 [24205],2638000.0,1171010400101660003,166-3도,서울특별시 송파구 송파동 166-3,2025
24206,송파구,삼익아파트미성아파트 [24206],11240000.0,1171010400101610000,161대,서울특별시 송파구 송파동 161,2025
24207,송파구,송파2동한양삼성아파트 [24207],12070000.0,1171010400101510000,151대,서울특별시 송파구 송파동 151,2025
24210,송파구,방이중학교 [24210],3840000.0,1171011100100520000,52공,서울특별시 송파구 방이동 52,2025
24212,송파구,송파나루역.방이전통시장서문 [24212],2974000.0,1171011100100950000,95도,서울특별시 송파구 방이동 95,2025
24213,송파구,송파나루역.방이전통시장서문 [24213],13790000.0,1171011100101100002,110-2대,서울특별시 송파구 방이동 110-2,2025
24216,송파구,잠실진주아파트 [24216],22640000.0,1171011100100350004,35-4대,서울특별시 송파구 방이동 35-4,2025
24217,송파구,올림픽베어스타운아파트앞 [24217],13000000.0,1171011100101710000,171대,서울특별시 송파구 방이동 171,2025
24219,송파구,방이전통시장동문 [24219],10360000.0,1171011100101360005,136-5대,서울특별시 송파구 방이동 136-5,2025
24221,송파구,올림픽공원남2문 [24221],7640000.0,1171011100101670000,167학,서울특별시 송파구 방이동 167,2025
24222,강동구,올림픽공원장미광장 [24222],12550000.0,1171011100101820007,182-7대,서울특별시 송파구 방이동 182-7,2025
24224,송파구,한양 삼익아파트 [24224],2364000.0,1171011100102250001,225-1도,서울특별시 송파구 방이동 225-1,2025
24228,송파구,신구블레스밸리 [24228],10080000.0,1171011100101970000,197대,서울특별시 송파구 방이동 197,2025
24231,송파구,올림픽회관 [24231],7213000.0,1171011100100880000,88대,서울특별시 송파구 방이동 88,2025
24232,강동구,풍납동극동 [24232],2570000.0,1171011100100880013,88-13유,서울특별시 송파구 방이동 88-13,2025
24233,송파구,한성백제박물관 [24233],2570000.0,1171011100100880021,88-21 대,서울특별시 송파구 방이동 88-21,2025
24234,강동구,서울체육중.고등학교 [24234],2120000.0,1171011100100880016,88-16도,서울특별시 송파구 방이동 88-16,2025
24235,강동구,둔촌오륜역.서문교회 [24235],14480000.0,1171011100100890000,89대,서울특별시 송파구 방이동 89,2025
24236,강동구,서하남IC입구 [24236],774000.0,1171011100104310003,431-3 임,서울특별시 송파구 방이동 431-3,2025
24239,강동구,올림픽공원장미광장 [24239],2715000.0,1171011100101810008,181-8도,서울특별시 송파구 방이동 181-8,2025
24240,송파구,올림픽공원남2문 [24240],2715000.0,1171011100100880017,88-17도,서울특별시 송파구 방이동 88-17,2025
24242,강동구,보성중고등학교 [24242],2120000.0,1171011100100890028,89-28도,서울특별시 송파구 방이동 89-28,2025
24243,강동구,보성중고등학교 [24243],2120000.0,1171011100100890028,89-28도,서울특별시 송파구 방이동 89-28,2025
24244,강동구,올림픽공원역 [24244],2570000.0,1171011100100890027,89-27공,서울특별시 송파구 방이동 89-27,2025
24245,강동구,올림픽공원역 [24245],11420000.0,1171011100100890011,89-11대,서울특별시 송파구 방이동 89-11,2025
24246,강동구,올림픽공원테니스장 [24246],2570000.0,1171011100100890027,89-27공,서울특별시 송파구 방이동 89-27,2025
24247,강동구,올림픽선수촌아파트 [24247],14480000.0,1171011100100890002,89-2대,서울특별시 송파구 방이동 89-2,2025
24248,송파구,방이역 [24248],2036000.0,1171011200100170019,17-19공,서울특별시 송파구 오금동 17-19,2025
24249,송파구,오금역.오금동현대아파트 [24249],2364000.0,1171011200100440002,44-2도,서울특별시 송파구 오금동 44-2,2025
24250,송파구,오금공원앞 [24250],2364000.0,1171011200101650001,165-1도,서울특별시 송파구 오금동 165-1,2025
24251,송파구,오금동상아아파트 [24251],2364000.0,1171011200101650001,165-1도,서울특별시 송파구 오금동 165-1,2025
24252,송파구,보인고교.오금동삼성아파트 [24252],2364000.0,1171011200101650001,165-1도,서울특별시 송파구 오금동 165-1,2025
24253,강동구,송파사회복지관.성요셉성당 [24253],1962000.0,1171011200101590001,159-1도,서울특별시 송파구 오금동 159-1,2025
24256,강동구,송파참병원 [24256],8703000.0,1171011200101260000,126대,서울특별시 송파구 오금동 126,2025
24259,강동구,신흥운수입구 [24259],8231000.0,1171011200100790009,79-9 대,서울특별시 송파구 오금동 79-9,2025
24263,강동구,오금공원사거리 [24263],9050000.0,1171011200100250006,25-6대,서울특별시 송파구 오금동 25-6,2025
24264,송파구,오금동대림아파트 [24264],11950000.0,1171011200100190000,19대,서울특별시 송파구 오금동 19,2025
24266,강동구,송파도서관 [24266],4860000.0,1171011200100590000,59학,서울특별시 송파구 오금동 59,2025
24267,강동구,우창아파트 [24267],13030000.0,1171011200101640000,164대,서울특별시 송파구 오금동 164,2025
24268,강동구,오금동사거리 [24268],2182000.0,1171011200101280006,128-6도,서울특별시 송파구 오금동 128-6,2025
24272,송파구,체육문화회관 [24272],1631000.0,1171011300102890009,289-9도,서울특별시 송파구 거여동 289-9,2025
24274,강동구,송파사회복지관 [24274],1379000.0,1171011300100110006,11-6 도,서울특별시 송파구 거여동 11-6,2025
24275,송파구,거여아파트단지앞 [24275],9348000.0,1171011300102900000,290대,서울특별시 송파구 거여동 290,2025
24276,강동구,거여역5번출구 [24276],1746000.0,1171011300100310017,31-17 도,서울특별시 송파구 거여동 31-17,2025
24279,강동구,종점 [24279],1674000.0,1171011300200710008,산71-8 임,서울특별시 송파구 거여동 산 71-8,2025
24282,강동구,마천1동주민센터.송파롯데캐슬 [24282],1564000.0,1171011300106970002,697-2 도,서울특별시 송파구 거여동 697-2,2025
24293,강동구,마천동금호어울림1차아파트 [24293],1527000.0,1171011400102000002,200-2도,서울특별시 송파구 마천동 200-2,2025
24295,강동구,마천시장마천동우방아파트앞 [24295],1596000.0,1171011400100770001,77-1천,서울특별시 송파구 마천동 77-1,2025
24296,강동구,남천초교마천동우방아파트앞 [24296],1596000.0,1171011400101550010,155-10도,서울특별시 송파구 마천동 155-10,2025
24297,강동구,청암노인요양원 [24297],1596000.0,1171011400100520003,52-3천,서울특별시 송파구 마천동 52-3,2025
24298,강동구,청암노인요양원 [24298],5339000.0,1171011400100530000,53학,서울특별시 송파구 마천동 53,2025
24299,강동구,마천동사거리 [24299],7847000.0,1171011400100350001,35-1대,서울특별시 송파구 마천동 35-1,2025
24300,강동구,마천동사거리 [24300],7605000.0,1171011400101110006,111-6대,서울특별시 송파구 마천동 111-6,2025
24305,송파구,복정역1번출구 [24305],1707000.0,1171010900105950010,595-10도,서울특별시 송파구 장지동 595-10,2025
24311,송파구,문정대우아파트 [24311],1984000.0,1171010800100180003,18-3도,서울특별시 송파구 문정동 18-3,2025
24312,송파구,삼성래미안아파트후문 [24312],2503000.0,1171010800100020005,2-5철,서울특별시 송파구 문정동 2-5,2025
24313,송파구,문정시영가락프라자아파트 [24313],2503000.0,1171010800100020005,2-5철,서울특별시 송파구 문정동 2-5,2025
24314,송파구,문정시영.세양청마루아파트 [24314],2503000.0,1171010800100020005,2-5철,서울특별시 송파구 문정동 2-5,2025
24316,송파구,한림연예예술고교 [24316],9145000.0,1171010800101010002,101-2대,서울특별시 송파구 문정동 101-2,2025
24323,송파구,문정동푸르지오아파트 [24323],8053000.0,1171010800100190000,19 대,서울특별시 송파구 문정동 19,2025
24325,송파구,문정동래미안아파트 [24325],1976000.0,1171010800100010003,1-3 도,서울특별시 송파구 문정동 1-3,2025
24326,송파구,문정래미안현대아파트앞 [24326],12222000.0,1171010800100030000,3대,서울특별시 송파구 문정동 3,2025
24327,송파구,문정현대아파트 [24327],2388000.0,1171010800100030003,3-3도,서울특별시 송파구 문정동 3-3,2025
24329,송파구,문정현대아파트 [24329],12222000.0,1171010800100030000,3대,서울특별시 송파구 문정동 3,2025
24331,송파구,문정동제일은행 [24331],1967000.0,1171010800100380002,38-2도,서울특별시 송파구 문정동 38-2,2025
24332,송파구,삼성래미안아파트후문 [24332],4792000.0,1171010800100020000,2공,서울특별시 송파구 문정동 2,2025
24333,송파구,문정2동주민센터.청소년수련관 [24333],879400.0,1171010800101500006,150-6공,서울특별시 송파구 문정동 150-6,2025
24334,송파구,훼미리근린공원 [24334],879400.0,1171010800101500005,150-5공,서울특별시 송파구 문정동 150-5,2025
24335,송파구,문정로데오거리입구 [24335],4587000.0,1171010800101500015,150-15공,서울특별시 송파구 문정동 150-15,2025
24338,송파구,오금역2번출구 [24338],4792000.0,1171011200100510000,51공,서울특별시 송파구 오금동 51,2025
24339,송파구,오금역3번출구 [24339],2364000.0,1171010700101650002,165-2도,서울특별시 송파구 가락동 165-2,2025
24341,강동구,위례포레샤인18단지남문 [24341],2304000.0,1171011300106570012,657-12 도,서울특별시 송파구 거여동 657-12,2025
24342,강동구,힐스테이트센트럴위례 [24342],2304000.0,1171011300106570012,657-12 도,서울특별시 송파구 거여동 657-12,2025
24349,송파구,삼환아파트 [24349],2364000.0,1171010700101650002,165-2도,서울특별시 송파구 가락동 165-2,2025
24350,송파구,송파배드민턴체육관 [24350],264900.0,1171011300200230025,산23-25 공,서울특별시 송파구 거여동 산 23-25,2025
24352,송파구,문정시영가락프라자아파트 [24352],1910000.0,1171010700101990004,199-4도,서울특별시 송파구 가락동 199-4,2025
24353,송파구,가락2동프라자아파트 [24353],,1171010700101990006,199-6 대,서울특별시 송파구 가락동 199-6,
24355,송파구,극동아파트 [24355],12330000.0,1171010700101920000,192대,서울특별시 송파구 가락동 192,2025
24357,송파구,가락동극동아파트 [24357],12330000.0,1171010700101920000,192대,서울특별시 송파구 가락동 192,2025
24358,송파구,가락동쌍용아파트앞 [24358],2364000.0,1171010700101950001,195-1도,서울특별시 송파구 가락동 195-1,2025
24360,송파구,가동초등학교 [24360],10030000.0,1171010700101620000,162대,서울특별시 송파구 가락동 162,2025
