ARS,자치구,정류장이름,최근접지하철_거리_m,최근접역명,최근접역호선,최근접역_승하차_일평균
21102,관악구,낙성대입구 [21102],193.5,낙성대,2호선,57152.0
21103,관악구,행운동주민센터 [21103],396.1,서울대입구(관악구청),2호선,96025.0
21104,관악구,서울대입구역5번출구 [21104],158.0,서울대입구(관악구청),2호선,96025.0
21107,관악구,KT&G관악지점 [21107],466.8,봉천,2호선,48236.0
21108,관악구,신림사거리.신림역 [21108],164.3,신림,2호선,117777.0
21109,관악구,남부초등학교 [21109],682.7,신림,2호선,117777.0
21110,구로구,호림박물관 [21110],698.0,신대방,2호선,50182.0
21111,구로구,난곡입구 [21111],620.6,신대방,2호선,50182.0
21112,구로구,관악구보훈회관.신림푸르지오 [21112],695.1,신대방,2호선,50182.0
21113,구로구,천주교성령봉사회관.등불교회 [21113],763.9,구로디지털단지,2호선,113519.0
21114,구로구,KT구로지사 [21114],637.5,구로디지털단지,2호선,113519.0
21116,관악구,남서울중학교.성보중고등학교 [21116],783.2,신림,2호선,117777.0
21117,관악구,신림사거리.신림역 [21117],151.9,신림,2호선,117777.0
21119,관악구,봉천역.관악초등학교 [21119],113.2,봉천,2호선,48236.0
21121,관악구,봉천사거리 [21121],189.6,서울대입구(관악구청),2호선,96025.0
21124,관악구,인헌중고.서울미술고 [21124],294.7,낙성대,2호선,57152.0
21125,관악구,예술인마을.사당초등학교 [21125],679.2,사당,2호선,144596.0
21126,관악구,남서울농협남현동지점 [21126],374.9,사당,2호선,144596.0
21127,관악구,서울대학교 [21127],364.8,관악산(서울대),신림선,7283.0
21130,관악구,관악구청 [21130],361.5,서울대입구(관악구청),2호선,96025.0
21132,관악구,봉원중학교.행운동우성아파트 [21132],491.5,서울대입구(관악구청),2호선,96025.0
21133,관악구,관악푸르지오아파트 [21133],859.5,서울대입구(관악구청),2호선,96025.0
21136,관악구,성현동동아아파트 [21136],905.4,서울대입구(관악구청),2호선,96025.0
21138,관악구,봉천사거리.봉천중앙시장 [21138],232.1,서울대입구(관악구청),2호선,96025.0
21142,관악구,신림중.삼성고.관악문화관도서관 [21142],149.7,관악산(서울대),신림선,7283.0
21143,관악구,서울산업정보학교.삼성교 [21143],406.9,관악산(서울대),신림선,7283.0
21145,관악구,영광메디컬센터 [21145],135.0,서울대벤처타운,신림선,20138.0
21149,관악구,패션문화의거리입구 [21149],101.8,신림,신림선,117777.0
21150,동작구,보라매공원.보라매병원 [21150],18.3,당곡,신림선,9701.0
21152,관악구,패션문화의거리입구 [21152],171.7,신림,신림선,117777.0
21157,관악구,대학동고시촌입구 [21157],424.4,서울대벤처타운,신림선,20138.0
21159,관악구,관악산입구.관악문화관도서관 [21159],217.9,관악산(서울대),신림선,7283.0
21161,관악구,사당역4번출구 [21161],111.4,사당,2호선,144596.0
21169,관악구,삼성산성지 [21169],1500.2,서울대벤처타운,신림선,20138.0
21170,관악구,산장아파트 [21170],1440.0,서울대벤처타운,신림선,20138.0
21172,금천구,산복터널.관악산휴먼시아2단지 [21172],1808.3,서울대벤처타운,신림선,20138.0
21173,금천구,산복터널.관악산휴먼시아2단지 [21173],1745.0,서울대벤처타운,신림선,20138.0
21174,금천구,삼성산주공아파트 [21174],1435.2,서울대벤처타운,신림선,20138.0
21175,관악구,산장아파트 [21175],1463.9,서울대벤처타운,신림선,20138.0
21177,관악구,신우초등학교 [21177],1074.5,서울대벤처타운,신림선,20138.0
21181,관악구,쑥고개 [21181],443.1,봉천,2호선,48236.0
21184,관악구,생모리츠타운 [21184],502.2,서울대입구(관악구청),2호선,96025.0
21187,관악구,영락고교.영락의료과학고 [21187],465.8,봉천,2호선,48236.0
21190,관악구,은천교 [21190],567.4,신림,신림선,117777.0
21194,관악구,현대시장앞 [21194],719.6,봉천,2호선,48236.0
21196,관악구,중앙동성당앞 [21196],531.5,서울대입구(관악구청),2호선,96025.0
21200,관악구,벽산.두산아파트.서울관광고등학교 [21200],585.5,봉천,2호선,48236.0
21211,금천구,신림복지관앞 [21211],1461.2,서울대벤처타운,신림선,20138.0
21219,금천구,신림청소년독서실.신림체육센터 [21219],801.2,신대방,2호선,50182.0
21230,동작구,롯데관악점.건강보험관악지사 [21230],160.5,당곡,신림선,9701.0
21236,관악구,봉현초등학교 [21236],605.0,숭실대입구(살피재),7호선,32191.0
21242,관악구,관악드림타운북문 [21242],551.7,숭실대입구(살피재),7호선,32191.0
21252,관악구,서울대입구역 [21252],125.6,서울대입구(관악구청),2호선,96025.0
21261,관악구,관악우체국(양지병원) [21261],312.1,신림,2호선,117777.0
21263,동작구,보라매삼성아파트.모자원고개 [21263],384.8,보라매병원,신림선,15982.0
21264,구로구,조원동기점 [21264],459.8,구로디지털단지,2호선,113519.0
21300,동작구,우방아파트 [21300],557.1,보라매병원,신림선,15982.0
21350,관악구,신림사거리.신림역 [21350],127.0,신림,2호선,117777.0
21358,구로구,신사시장.선한이웃교회 [21358],333.7,신대방,2호선,50182.0
21364,구로구,조원아파트 [21364],581.3,구로디지털단지,2호선,113519.0
21368,관악구,봉천사거리.위버폴리스 [21368],186.1,서울대입구(관악구청),2호선,96025.0
21369,관악구,서원동승리교앞 [21369],289.5,신림,2호선,117777.0
21371,관악구,은천길입구 [21371],400.7,신림,신림선,117777.0
21376,관악구,서울대학교 [21376],433.5,관악산(서울대),신림선,7283.0
21604,관악구,신림사거리.신원시장 [21604],219.9,신림,2호선,117777.0
21829,관악구,✈️ 신림역 [21829],290.7,신림,2호선,117777.0
21846,관악구,사당역4번출구B [21846],191.2,사당,2호선,144596.0
22101,서초구,지하철3호선교대역 [22101],142.0,교대(법원.검찰청),3호선,92843.0
22102,서초구,서울교대사거리 [22102],274.7,남부터미널(예술의전당),3호선,62680.0
22107,서초구,서울교대정문앞 [22107],433.5,남부터미널(예술의전당),3호선,62680.0
22110,서초구,서울시인재개발원입구 [22110],572.7,남부터미널(예술의전당),3호선,62680.0
22112,서초구,서일초등학교 [22112],481.6,남부터미널(예술의전당),3호선,62680.0
22115,서초구,롯데칠성 [22115],320.3,강남,신분당선,159206.0
22116,서초구,서초포레스타2단지앞 [22116],1122.7,청계산입구,신분당선,
22117,서초구,래미안에스티지에스 [22117],496.9,강남,신분당선,159206.0
22118,서초구,래미안에스티지 [22118],453.2,강남,신분당선,159206.0
22120,서초구,구립서초어린이도서관 [22120],470.8,강남,신분당선,159206.0
22122,서초구,서초2동주민센터서이초등학교 [22122],622.2,강남,신분당선,159206.0
22123,서초구,래미안리더스원아파트 [22123],733.3,강남,신분당선,159206.0
22125,서초구,뱅뱅사거리 [22125],640.8,양재(서초구청),3호선,77381.0
22126,서초구,뱅뱅사거리 [22126],596.0,양재(서초구청),3호선,77381.0
22127,서초구,서초그랑자이아파트 [22127],796.0,양재(서초구청),3호선,77381.0
22128,서초구,서초그랑자이아파트 [22128],775.4,양재(서초구청),3호선,77381.0
22131,서초구,수협서초지점 [22131],384.0,강남,신분당선,159206.0
22132,서초구,서초문화예술정보학교 [22132],425.6,양재(서초구청),3호선,77381.0
22133,서초구,법조단지 [22133],305.6,교대(법원.검찰청),2호선,92843.0
22135,서초구,서초역.서울중앙지법등기국 [22135],142.7,서초,2호선,44293.0
22140,서초구,"서초동삼성아파트(서초역,서초중앙지법등기국 방면) [22140]",352.2,서초,2호선,44293.0
22141,서초구,서초유스센터.서초아트자이 [22141],504.7,남부터미널(예술의전당),3호선,62680.0
22142,서초구,서초동삼성아파트 [22142],385.5,서초,2호선,44293.0
22143,서초구,서초3동주민센터 [22143],452.6,남부터미널(예술의전당),3호선,62680.0
22146,서초구,서초중학교 [22146],692.9,남부터미널(예술의전당),3호선,62680.0
22147,서초구,서초중학교앞 [22147],676.0,남부터미널(예술의전당),3호선,62680.0
22148,서초구,서울고등학교 [22148],674.3,방배,2호선,37720.0
22151,서초구,서초동예술의전당 [22151],756.3,남부터미널(예술의전당),3호선,62680.0
22161,서초구,지하철3호선교대역 [22161],204.9,교대(법원.검찰청),3호선,92843.0
22162,서초구,KCC사옥 [22162],455.9,신논현,신분당선(연장2),64687.0
22164,서초구,서초푸르지오써밋.롯데캐슬클래식 [22164],429.2,신논현,신분당선(연장2),64687.0
22165,서초구,진흥아파트 [22165],372.6,강남,2호선,159206.0
22168,서초구,서초동진흥아파트 [22168],471.2,강남,신분당선,159206.0
22174,강남구,잠원한신아파트 [22174],425.5,잠원,3호선,14885.0
22175,강남구,래미안신반포리오센트아파트 [22175],657.8,신사,3호선,54309.0
22176,강남구,신반포18차아파트 [22176],671.9,신사,3호선,54309.0
22182,강남구,신동중학교 [22182],342.1,잠원,3호선,14885.0
22183,강남구,논현역7번출구 [22183],187.7,논현,신분당선(연장2),38253.0
22185,강남구,신사역4번출구 [22185],146.7,신사,3호선,54309.0
22186,강남구,신사역5번출구 [22186],121.8,신사,3호선,54309.0
22191,강남구,논현역(new) [22191],224.4,논현,신분당선(연장2),38253.0
22193,서초구,신논현역.구교보타워사거리 [22193],184.4,신논현,신분당선(연장2),64687.0
22195,서초구,사평역 [22195],144.5,사평,9호선,8371.0
22196,서초구,사평역 [22196],64.5,사평,9호선,8371.0
22197,서초구,디에이치반포클라스 [22197],560.1,사평,9호선,8371.0
22199,서초구,삼호가든사거리.반포도서관 [22199],358.4,사평,9호선,8371.0
22204,강남구,잠원한신아파트 [22204],462.5,잠원,3호선,14885.0
22205,서초구,잠원성당.아크로리버뷰아파트 [22205],416.4,잠원,3호선,14885.0
22206,서초구,잠원성당 [22206],383.7,잠원,3호선,14885.0
22207,서초구,뉴코아아울렛 [22207],368.3,반포,7호선,14022.0
22208,서초구,신반포자이아파트 [22208],358.8,반포,7호선,14022.0
22212,서초구,서울지방조달청.서울성모병원 [22212],464.7,고속터미널,7호선,173794.0
22213,서초구,센트럴시티 [22213],113.8,고속터미널,7호선,173794.0
22218,서초구,반포미도아파트앞 [22218],426.5,사평,9호선,8371.0
22222,관악구,방배사이길 [22222],692.8,내방,7호선,30183.0
22223,관악구,방배동삼호아파트 [22223],540.3,구반포,9호선,4409.0
22224,관악구,가야메디컬센터 [22224],714.5,내방,7호선,30183.0
22225,관악구,이수교 [22225],595.7,구반포,9호선,4409.0
22228,서초구,방배동신동아아파트 [22228],375.1,방배,2호선,37720.0
22233,서초구,지하철2호선방배역 [22233],78.2,방배,2호선,37720.0
22234,관악구,서울교통공사 [22234],399.3,사당,4호선,144596.0
22241,관악구,사당역 [22241],229.6,사당,4호선,144596.0
22248,서초구,신동아아파트앞 [22248],459.1,방배,2호선,37720.0
22250,서초구,방배동대우효령아파트앞 [22250],339.0,방배,2호선,37720.0
22251,관악구,종로교회앞 [22251],636.1,사당,4호선,144596.0
22253,서초구,방배동래미안아트힐.국립국악원 [22253],882.1,방배,2호선,37720.0
22254,서초구,방배그랑자이아파트 [22254],786.2,방배,2호선,37720.0
22257,관악구,대항병원.연세사랑병원 [22257],500.9,사당,2호선,144596.0
22259,관악구,방배동래미안타워.동덕여중고 [22259],841.8,사당,2호선,144596.0
22260,서초구,성뒤마을.교육연수원 [22260],889.0,방배,2호선,37720.0
22261,서초구,방배그랑자이아파트 [22261],818.3,방배,2호선,37720.0
22263,관악구,서문여고입구 [22263],631.6,내방,7호선,30183.0
22269,서초구,방배열린문화센터(방배4동주민센터) [22269],371.9,내방,7호선,30183.0
22270,서초구,양재역.양재1동민원분소 [22270],266.2,양재(서초구청),신분당선,77381.0
22272,서초구,블랙야크양재사옥 [22272],704.0,양재(서초구청),신분당선,77381.0
22273,서초구,현대빌라.에코맘코리아 [22273],719.3,양재시민의숲(매헌),신분당선,
22275,서초구,우성아파트.양재초등학교 [22275],769.9,양재시민의숲(매헌),신분당선,
22277,서초구,코오롱아파트.양재1동주민센터 [22277],939.0,양재시민의숲(매헌),신분당선,
22278,서초구,우면코오롱아파트 [22278],938.0,양재시민의숲(매헌),신분당선,
22279,서초구,우면주공아파트.우면한라아파트 [22279],1126.2,양재시민의숲(매헌),신분당선,
22280,서초구,우면주공아파트.양재1동주민센터 [22280],1086.9,양재시민의숲(매헌),신분당선,
22283,서초구,네이처힐3.4단지 [22283],1199.4,양재시민의숲(매헌),신분당선,
22285,서초구,서초힐스아파트 [22285],1599.3,선바위,과천선,14969.0
22286,서초구,서초힐스아파트 [22286],1565.5,선바위,과천선,14969.0
22287,서초구,식유촌우면성당.서초에코리치 [22287],1122.6,선바위,과천선,14969.0
22288,서초구,식유촌우면성당.서초에코리치 [22288],1224.2,선바위,과천선,14969.0
22289,서초구,양재역 [22289],14.6,양재(서초구청),신분당선,77381.0
22291,서초구,일동제약사거리 [22291],608.8,양재(서초구청),신분당선,77381.0
22293,서초구,양재2동주민센터.양재꽃시장 [22293],104.1,양재시민의숲(매헌),신분당선,
22295,서초구,언남고교 [22295],362.8,양재시민의숲(매헌),신분당선,
22298,서초구,AT센터.양재꽃시장 [22298],181.8,양재시민의숲(매헌),신분당선,
22299,서초구,양곡도매시장 [22299],1106.8,양재시민의숲(매헌),신분당선,
22300,서초구,양곡도매시장 [22300],1140.3,양재시민의숲(매헌),신분당선,
22301,서초구,하나로마트.코트라 [22301],866.0,양재시민의숲(매헌),신분당선,
22302,서초구,코트라 [22302],769.1,양재시민의숲(매헌),신분당선,
22303,서초구,구룡사앞 [22303],941.1,양재시민의숲(매헌),신분당선,
22304,서초구,구룡사 [22304],964.4,양재시민의숲(매헌),신분당선,
22306,서초구,동원산업앞 [22306],956.7,양재시민의숲(매헌),신분당선,
22325,서초구,염곡마을.서초50플러스센터 [22325],1307.8,양재시민의숲(매헌),신분당선,
22326,서초구,염곡마을.내곡동주민센터 [22326],1297.7,양재시민의숲(매헌),신분당선,
22327,서초구,탑성마을 [22327],1237.1,청계산입구,신분당선,
22328,서초구,탑성마을 [22328],1357.2,청계산입구,신분당선,
22330,서초구,안골마을 [22330],1165.3,청계산입구,신분당선,
22332,서초구,서울특별시어린이병원.강동-송파예비군 [22332],1830.3,청계산입구,신분당선,
22333,서초구,헌인릉.강남서초예비군훈련장 [22333],2522.1,청계산입구,신분당선,
