ARS,자치구,정류장이름,교차로수_300m,가로망연장_300m,간선도로연장_300m,교차로수_500m,가로망연장_500m,간선도로연장_500m,간선도로거리_m
05155,광진구,래미안구의파크스위트 [05155],55,6748.0,1507.0,133,16115.0,2960.0,7.1
05165,광진구,올림픽대교북단사거리 [05165],34,4805.0,1289.0,102,13540.0,3175.0,7.9
05166,광진구,광장동현대아파트앞 [05166],32,5650.0,1859.0,78,13826.0,5443.0,14.7
05167,광진구,광장현대아파트앞 [05167],34,5340.0,1378.0,72,13760.0,6485.0,10.6
05168,광진구,광나루역.극동아파트 [05168],29,5488.0,3098.0,65,13566.0,7608.0,13.3
05173,강동구,워커힐아파트앞 [05173],11,3406.0,1998.0,24,7544.0,4696.0,14.7
05174,강동구,워커힐입구 [05174],12,3266.0,1898.0,25,7406.0,4538.0,12.0
05175,광진구,광진구청 [05175],91,7117.0,2129.0,197,18610.0,3929.0,14.2
05176,광진구,자양사거리 [05176],75,7149.0,2449.0,199,18998.0,4069.0,12.2
05177,광진구,자양사거리 [05177],75,7180.0,2374.0,205,19420.0,4023.0,5.9
05185,광진구,국민은행자양지점앞 [05185],125,9785.0,618.0,260,24933.0,4006.0,7.5
05187,광진구,자양아파트앞 [05187],67,7258.0,1762.0,194,20349.0,4655.0,9.8
05188,광진구,자양동잠실대교북단 [05188],55,6343.0,1779.0,195,19788.0,5145.0,11.4
05189,광진구,신자초등학교앞 [05189],70,7988.0,1125.0,192,18913.0,3203.0,110.5
05194,광진구,자양동잠실대교북단 [05194],60,6937.0,1965.0,147,19948.0,6763.0,10.2
05201,광진구,신양초등학교앞 [05201],50,7678.0,2919.0,167,21802.0,6746.0,16.9
05203,광진구,뚝도변전소앞 [05203],65,8645.0,2961.0,188,21444.0,5835.0,4.7
05204,광진구,건대역 [05204],62,7611.0,3289.0,171,19990.0,5983.0,7.2
05210,광진구,자양우성아파트앞 [05210],58,5946.0,600.0,196,21347.0,3723.0,6.7
05212,광진구,자양고교앞 [05212],44,6251.0,1917.0,159,20707.0,5829.0,7.8
05218,광진구,건대로데오거리입구 [05218],60,7468.0,3311.0,176,20041.0,5786.0,3.5
05220,광진구,영동대교북단 [05220],83,10351.0,3902.0,232,27999.0,9565.0,10.2
05222,광진구,신양초등학교앞 [05222],54,8452.0,3432.0,168,23948.0,9359.0,4.2
05223,광진구,자양4동주민센터앞 [05223],57,8969.0,3993.0,167,23992.0,9589.0,10.8
05226,광진구,광진광장 [05226],87,8178.0,1996.0,230,21338.0,5381.0,16.7
05231,광진구,어린이대공원역3번출구 [05231],55,6069.0,2437.0,128,13637.0,4089.0,11.4
05234,광진구,어린이대공원역.화양천주교회 [05234],71,7453.0,2398.0,170,16965.0,4053.0,7.2
05237,광진구,군자교남단 [05237],91,10207.0,4360.0,217,25706.0,9853.0,8.0
05247,광진구,장안초등학교 [05247],96,8397.0,1876.0,259,23437.0,5300.0,70.2
05249,광진구,화양사거리 [05249],110,10064.0,2465.0,267,24996.0,5340.0,6.5
05250,광진구,화양리 [05250],83,7855.0,1917.0,231,21387.0,5343.0,7.3
05251,광진구,어린이대공원앞.세종대학교 [05251],30,3067.0,1392.0,147,13817.0,3573.0,16.5
05258,광진구,어린이대공원후문 [05258],51,6815.0,1483.0,139,17577.0,3152.0,10.8
05261,광진구,제일은행사거리 [05261],75,6886.0,607.0,229,21773.0,2000.0,8.9
05265,강동구,광진청소년수련관 [05265],39,6020.0,3375.0,64,14253.0,8766.0,16.8
05272,광진구,구의3동주민센터 [05272],53,6279.0,2238.0,139,16862.0,4896.0,13.8
05695,광진구,✈️ 광진구의회 [05695],58,7656.0,3251.0,173,20243.0,6087.0,7.0
05697,광진구,✈️ 건국대학교 [05697],37,5489.0,1665.0,146,17280.0,4316.0,12.6
05698,광진구,✈️ 세종대학교 [05698],24,2747.0,1249.0,151,13712.0,3515.0,12.0
05699,광진구,✈️ 세종대학교 [05699],16,2346.0,1228.0,139,12743.0,3463.0,19.6
06101,동대문구,신설동역 [06101],118,9348.0,3367.0,288,25045.0,6850.0,11.0
06102,동대문구,신설동역 [06102],118,9458.0,3315.0,297,25185.0,7022.0,18.1
06103,동대문구,용두동한국의류시험연구원 [06103],84,8103.0,1989.0,256,25317.0,6246.0,13.0
06104,동대문구,용두로타리한국의류시험연구원 [06104],84,8334.0,2015.0,262,26001.0,6645.0,13.9
06106,동대문구,제기역약령시장 [06106],66,8353.0,2805.0,222,24799.0,6484.0,7.9
06107,성북구,신설동역1번출구 [06107],134,9446.0,3406.0,285,25072.0,5763.0,10.7
06112,동대문구,청량리미주상가앞 [06112],34,4701.0,1739.0,210,20165.0,3985.0,18.3
06113,동대문구,서울성심병원 [06113],122,9687.0,2130.0,231,20181.0,4548.0,15.2
06118,동대문구,삼육서울병원 [06118],101,8988.0,1168.0,210,19802.0,2546.0,5.3
06121,중랑구,중랑교 [06121],31,4916.0,1920.0,113,16147.0,6721.0,14.4
06126,동대문구,외대앞 [06126],67,6319.0,867.0,178,16319.0,1476.0,7.8
06129,중랑구,이문동교회 [06129],31,3832.0,603.0,169,15684.0,1444.0,11.5
06130,중랑구,의릉입구 [06130],70,5976.0,615.0,209,17224.0,1716.0,9.0
06131,중랑구,의릉입구 [06131],69,6131.0,587.0,204,17041.0,1771.0,12.4
06133,중랑구,한천로쌍용아파트앞 [06133],61,7008.0,2445.0,172,19746.0,5613.0,17.6
06134,중랑구,이문동삼익아파트 [06134],51,7469.0,3996.0,160,20166.0,8454.0,12.6
06136,중랑구,동일스위트리버아파트.휘봉고교 [06136],12,3066.0,1429.0,71,12514.0,6208.0,13.5
06137,중랑구,휘경유수지견인차고지앞 [06137],10,3092.0,1943.0,62,13300.0,7581.0,17.3
06140,동대문구,서울준법지원센터.동성빌라 [06140],20,2837.0,1045.0,44,8358.0,3821.0,17.6
06141,동대문구,서울준법지원센터.동성빌라 [06141],22,3199.0,1183.0,42,8357.0,4001.0,10.9
06142,동대문구,휘경여중고휘경주공아파트앞 [06142],22,2809.0,1069.0,100,11802.0,3597.0,9.2
06143,동대문구,휘경여중고휘경주공아파트 [06143],24,3229.0,1008.0,118,12818.0,3653.0,17.1
06144,동대문구,장안동현대아파트앞 [06144],71,6557.0,1178.0,181,16153.0,2418.0,15.5
06145,동대문구,전곡시장앞 [06145],121,9734.0,1137.0,214,19247.0,2209.0,14.5
06147,동대문구,답십리촬영소.우성그린아파트 [06147],92,7587.0,1084.0,232,20780.0,2440.0,15.1
06148,동대문구,촬영소사거리 [06148],83,7344.0,1172.0,222,20279.0,2322.0,17.7
06149,동대문구,풍안시장.동답초교 [06149],79,7664.0,1096.0,180,17902.0,1926.0,18.4
06150,동대문구,동답한신동아아파트 [06150],70,7102.0,608.0,185,19586.0,1771.0,12.6
06152,동대문구,동아.위더스빌아파트 [06152],86,8310.0,655.0,216,21158.0,1432.0,12.6
06153,동대문구,동아.위더스빌아파트 [06153],86,8284.0,654.0,218,21345.0,1735.0,11.5
06154,동대문구,하나은행장안동지점 [06154],82,7459.0,1768.0,187,19400.0,3485.0,16.4
06157,동대문구,고미술상가 [06157],88,8088.0,1765.0,221,21117.0,3515.0,10.8
06158,동대문구,답십리역.동부시장 [06158],99,8212.0,1711.0,207,21262.0,6054.0,14.5
06159,동대문구,신답역앞 [06159],46,7262.0,4783.0,143,18253.0,8989.0,8.3
06160,동대문구,동대문구청.용두역4번출구 [06160],78,9359.0,4528.0,187,23454.0,8675.0,11.0
06161,동대문구,용두역 [06161],56,8828.0,5512.0,243,26963.0,9727.0,5.2
06162,동대문구,용두동신동아아파트 [06162],114,10492.0,3098.0,252,25847.0,8581.0,16.9
06163,동대문구,동대문우체국.서울풍물시장 [06163],114,9559.0,3644.0,282,25072.0,7275.0,10.7
06164,동대문구,동대문구청.용두역3번출구 [06164],75,7727.0,1962.0,227,26391.0,9879.0,17.5
06165,동대문구,동대문구청.용신동주민센터 [06165],85,8098.0,1995.0,223,25724.0,8333.0,18.8
06166,동대문구,동대문구청.용신동주민센터 [06166],67,7354.0,2130.0,237,26829.0,9965.0,14.3
06167,동대문구,경동시장앞 [06167],88,8634.0,1171.0,236,24492.0,5187.0,18.7
06170,동대문구,홍파초등학교 [06170],86,9038.0,2195.0,246,25007.0,5930.0,15.1
06171,동대문구,홍파초등학교 [06171],86,9080.0,2194.0,240,24510.0,5989.0,14.5
06172,동대문구,제기동한신아파트앞 [06172],85,9156.0,2850.0,208,21998.0,5982.0,15.7
06173,동대문구,고려대역.고대앞삼거리 [06173],70,7417.0,2705.0,167,18607.0,5402.0,7.2
06174,동대문구,고려대역.고대앞삼거리 [06174],74,7885.0,2988.0,178,19310.0,5575.0,14.6
06177,동대문구,안암오거리 [06177],74,7110.0,1559.0,174,17990.0,3839.0,4.5
06180,동대문구,용두시장앞 [06180],70,7854.0,1830.0,230,23681.0,5677.0,11.5
06181,동대문구,용두시장앞 [06181],72,8074.0,1858.0,238,23946.0,5598.0,11.0
06182,동대문구,서울시동부병원 [06182],133,10706.0,2781.0,256,25798.0,7336.0,12.6
06183,동대문구,서울시동부병원 [06183],132,10672.0,2718.0,246,25411.0,7389.0,15.4
06184,동대문구,동아제약앞 [06184],105,8880.0,2255.0,246,24767.0,6932.0,12.8
06185,동대문구,동아제약앞 [06185],107,8884.0,2297.0,248,25102.0,7148.0,14.1
06186,동대문구,떡전교앞 [06186],117,9800.0,2300.0,243,19951.0,4409.0,5.6
06187,동대문구,떡전교앞 [06187],128,10220.0,2392.0,245,20210.0,4552.0,9.4
06195,동대문구,미드카운티아파트.청솔우성아파트 [06195],68,6904.0,1976.0,148,15356.0,4397.0,10.1
06198,동대문구,답십리초등학교.현대시장 [06198],86,7997.0,1209.0,234,21516.0,3728.0,10.5
06204,동대문구,동대문중학교 [06204],22,4130.0,1324.0,162,18113.0,4518.0,12.3
06205,동대문구,동대문중학교 [06205],23,3991.0,1498.0,147,17165.0,4371.0,19.1
06206,동대문구,전농래미안크레시티아파트 [06206],61,6368.0,1990.0,159,17749.0,4459.0,13.0
06208,동대문구,전농사거리 [06208],63,6317.0,1914.0,134,14800.0,3184.0,16.4
06211,동대문구,"배봉초등학교,전농우성아파트 [06211]",97,8351.0,1174.0,194,17438.0,2250.0,21.4
06212,동대문구,장안2동주민센터 [06212],88,7884.0,1300.0,203,18727.0,2285.0,9.7
06214,중랑구,장안교앞 [06214],69,8768.0,2998.0,141,17971.0,6176.0,14.1
06215,중랑구,장안교은석초등학교 [06215],62,8064.0,3218.0,132,17918.0,6697.0,16.1
06216,동대문구,청량리역6번출구 [06216],76,7734.0,2179.0,206,21831.0,4870.0,10.7
06217,동대문구,청량리역6번출구 [06217],77,7833.0,2153.0,204,21860.0,4917.0,7.8
06218,동대문구,롯데캐슬노블레스 [06218],65,7129.0,2403.0,152,16834.0,4897.0,8.4
06220,동대문구,래미안크레시티.답십리도서관 [06220],44,5706.0,1754.0,144,17192.0,5343.0,3.3
06222,동대문구,답십리래미안위브아파트 [06222],33,4931.0,1889.0,173,17772.0,4292.0,11.0
06223,동대문구,답십리래미안미드카운티 [06223],51,6023.0,1953.0,160,16567.0,4193.0,14.1
06224,동대문구,답십리종합상가 [06224],69,7032.0,1755.0,141,15506.0,3930.0,18.4
06227,동대문구,답십리2동한양아파트앞 [06227],35,3769.0,596.0,154,15535.0,3102.0,20.6
06228,동대문구,답십리2동한양아파트앞 [06228],38,3996.0,599.0,147,14919.0,3096.0,13.6
06229,동대문구,동답한신.대림아파트동대문체육관 [06229],31,3797.0,1060.0,181,16826.0,1974.0,17.4
06231,동대문구,촬영소사거리.세양청마루아파트앞 [06231],60,5874.0,1197.0,193,17810.0,2022.0,16.6
06232,동대문구,동대문구.성동구선거관린위원회 [06232],100,8986.0,1257.0,213,20658.0,2297.0,14.1
06233,동대문구,동대문구.성동구선거관린위원회 [06233],93,8420.0,1191.0,206,20249.0,2338.0,14.8
06234,동대문구,장안사거리 [06234],74,7773.0,994.0,202,21103.0,2195.0,15.2
06235,동대문구,국민은행장안동지점 [06235],43,6124.0,1298.0,116,16852.0,2574.0,17.6
06237,동대문구,장안동근린공원 [06237],73,7420.0,705.0,216,21594.0,3313.0,109.9
06238,동대문구,장안동근린공원 [06238],77,7133.0,820.0,187,21065.0,4393.0,15.0
06242,동대문구,새서울병원 [06242],54,6826.0,953.0,183,20670.0,2410.0,29.4
06244,동대문구,장안동삼성쉐르빌아파트 [06244],63,7503.0,936.0,187,20677.0,2036.0,86.0
06245,동대문구,힐스테이트장안센트럴 [06245],70,7865.0,98.0,174,19855.0,1550.0,274.5
06246,동대문구,현대벤처빌 [06246],71,7954.0,0.0,182,20542.0,1458.0,372.6
06247,동대문구,현대벤처빌 [06247],63,7539.0,0.0,180,20670.0,868.0,445.0
06248,동대문구,우리은행장안지점앞 [06248],60,7304.0,0.0,191,21193.0,440.0,447.6
06249,동대문구,우리은행장안지점앞 [06249],59,7242.0,0.0,179,21051.0,507.0,465.7
06250,동대문구,북한연구소앞 [06250],62,7837.0,878.0,174,20598.0,2248.0,195.2
06251,동대문구,장한평역 [06251],58,7501.0,1336.0,152,18071.0,2479.0,30.2
06252,동대문구,장한평역 [06252],61,7630.0,1296.0,155,18481.0,2339.0,67.7
06253,중랑구,신이문역 [06253],87,8648.0,814.0,169,17821.0,3509.0,40.4
06254,중랑구,이문동현대아파트앞 [06254],30,5752.0,3099.0,130,17683.0,6224.0,16.2
06255,중랑구,이문동현대아파트 [06255],30,5424.0,3126.0,121,17205.0,6281.0,19.1
06256,중랑구,휘경2동주민센터 [06256],25,5024.0,3096.0,82,14621.0,7811.0,84.6
06257,중랑구,휘경2동주민센터 [06257],23,4814.0,3077.0,75,14480.0,7794.0,78.5
06258,중랑구,동부아동보호전문기관.동대부중고 [06258],27,5254.0,1834.0,95,16199.0,6094.0,54.5
06259,중랑구,장안삼성래미안2차아파트 [06259],18,4555.0,1327.0,101,15931.0,5022.0,55.1
06260,광진구,장안삼성래미안2차아파트.성복교회 [06260],22,5055.0,2080.0,92,15012.0,4539.0,55.5
06262,광진구,구민회관앞 [06262],24,4993.0,1751.0,104,16634.0,4869.0,51.1
06276,동대문구,국방연구원 [06276],43,5436.0,1915.0,106,13586.0,4773.0,17.7
06278,동대문구,세종대왕기념관 [06278],43,4634.0,1102.0,125,14529.0,4129.0,12.4
06279,동대문구,세종대왕기념관 [06279],37,3728.0,1103.0,104,13001.0,3669.0,13.3
06280,동대문구,영휘원사거리.(구)홍릉사거리 [06280],72,7172.0,1182.0,179,18163.0,3252.0,15.9
06285,동대문구,현대코아 [06285],74,7899.0,2111.0,178,18769.0,4042.0,12.6
06290,동대문구,제기시장 [06290],85,8813.0,2821.0,206,20486.0,5867.0,14.3
06297,동대문구,청량리한신아파트.청량사입구 [06297],79,6333.0,662.0,192,16931.0,3640.0,15.3
06300,동대문구,제기동천주교회 [06300],82,8599.0,1857.0,222,23512.0,5576.0,10.6
06301,중랑구,이문동쌍용아파트 [06301],52,6580.0,3071.0,162,19870.0,6231.0,12.4
06304,동대문구,전농동SK아파트 [06304],39,4709.0,677.0,121,12546.0,2516.0,15.6
06309,동대문구,휘경공고휘경주공아파트 [06309],17,3516.0,2024.0,76,11326.0,4542.0,10.6
06310,성동구,e편한세상청계센트럴포레아파트 [06310],59,6905.0,1904.0,218,21830.0,6206.0,13.6
06315,동대문구,청량리미주상가앞 [06315],40,5187.0,1883.0,201,19608.0,3908.0,16.7
06316,동대문구,동대문구청.용두역 [06316],75,9072.0,4671.0,184,22611.0,8304.0,9.3
06320,동대문구,회기동현대아파트 [06320],79,7058.0,1875.0,241,21108.0,3612.0,14.0
06321,동대문구,우산빌딩앞 [06321],81,7130.0,1893.0,235,20705.0,3707.0,21.7
06349,동대문구,청량리한신아파트 [06349],81,6607.0,681.0,197,17182.0,3752.0,5.9
06357,동대문구,동대문노인종합복지관 [06357],105,8002.0,1784.0,226,19572.0,4045.0,18.1
06417,동대문구,동일스위트리버앞.휘봉고교 [06417],17,3149.0,1117.0,61,11409.0,5563.0,16.5
06418,동대문구,청량리수산시장 [06418],84,8519.0,1979.0,237,23563.0,4566.0,11.1
06419,중랑구,휘봉초등학교 [06419],12,3786.0,2598.0,63,13056.0,7776.0,65.8
06422,동대문구,휘경미소지움아파트 [06422],42,5166.0,1056.0,150,17222.0,4542.0,17.2
06423,중랑구,서울반도체고교.휘경주공아파트 [06423],20,3981.0,2568.0,77,11758.0,5346.0,7.0
06426,동대문구,청량리수산시장 [06426],83,8112.0,1523.0,234,23532.0,4880.0,13.9
06500,동대문구,답십리역 [06500],96,8654.0,1825.0,230,21453.0,4560.0,16.0
06501,중랑구,"서울가든아파트,한국산업인력공단 [06501]",17,4488.0,3158.0,98,14916.0,7095.0,24.3
06503,동대문구,농협답십리지점 [06503],77,7706.0,2676.0,182,20314.0,7370.0,5.3
06504,중랑구,"동일하이빌,현대베스트빌아파트 [06504]",50,6404.0,2327.0,125,18363.0,8520.0,23.4
06507,동대문구,청계한신휴플러스 [06507],37,5885.0,4030.0,152,19775.0,8895.0,11.8
06511,동대문구,한신휴플러스정문 [06511],43,5846.0,3391.0,169,21320.0,9657.0,11.6
06524,동대문구,휘경여중고.휘경주공아파트 [06524],24,3090.0,1108.0,109,12534.0,3777.0,16.4
06537,동대문구,시립대입구 [06537],112,9066.0,2231.0,238,20028.0,4370.0,11.2
06539,동대문구,외대앞 역 [06539],88,7414.0,872.0,180,17420.0,2118.0,6.4
06546,동대문구,회기역종점 [06546],99,8940.0,1705.0,237,21759.0,3091.0,69.8
06557,성북구,신설동역1번출구 [06557],128,9396.0,3596.0,290,25659.0,6438.0,16.5
06575,동대문구,서울시립대 [06575],109,9053.0,2170.0,241,20816.0,4274.0,6.9
06576,동대문구,영광빌딩 [06576],103,9215.0,1953.0,253,22207.0,4440.0,11.9
06578,동대문구,신성미소지움아파트 [06578],53,5795.0,616.0,168,18371.0,4306.0,14.6
06580,동대문구,동대문해병전우회 [06580],71,7306.0,2326.0,182,19488.0,5332.0,12.3
06774,동대문구,신설동로터리.서울풍물시장 [06774],113,9447.0,3909.0,279,24803.0,7284.0,14.1
06776,동대문구,경동시장사거리 [06776],82,8061.0,1784.0,227,24900.0,6975.0,15.1
06779,동대문구,동답초교.대림아파트 [06779],73,7132.0,1078.0,175,17682.0,1944.0,11.4
06781,동대문구,정화여중.정화고등학교 [06781],75,7576.0,1169.0,195,20520.0,4331.0,9.5
07101,중랑구,극동늘푸른아파트 [07101],44,6375.0,2274.0,116,18902.0,8003.0,9.9
07102,중랑구,묵동자이.신도브래뉴아파트 [07102],49,7061.0,2971.0,122,19591.0,8248.0,10.9
07103,중랑구,묵동삼거리.먹골역 [07103],44,5598.0,1062.0,95,15391.0,4126.0,7.4
07104,중랑구,먹골역. 묵동자이아파트 [07104],47,6068.0,1251.0,111,17371.0,6436.0,15.7
07105,중랑구,한국전력동부지사 [07105],29,5000.0,594.0,68,12410.0,1904.0,17.3
07107,중랑구,지하철7호선중화역 [07107],28,4938.0,1160.0,97,14588.0,2825.0,11.9
07108,중랑구,지하철7호선중화역 [07108],33,5097.0,1144.0,96,14412.0,2398.0,18.8
07109,중랑구,국민은행중화동지점 [07109],35,5394.0,1018.0,122,17320.0,3584.0,16.7
07113,중랑구,면목2동주민센터 [07113],48,6890.0,1231.0,141,19026.0,3205.0,12.9
07119,중랑구,면목신우아파트 [07119],17,4514.0,4117.0,112,16715.0,7985.0,17.0
07120,중랑구,면목신우아파트 [07120],17,3806.0,3421.0,130,17786.0,7898.0,16.3
07122,중랑구,경남아너스빌아파트앞 [07122],57,6174.0,1827.0,157,18132.0,4431.0,16.5
07130,중랑구,지하철7호선상봉역 [07130],86,8300.0,1717.0,211,20221.0,3066.0,18.1
07132,중랑구,지하철7호선상봉역 [07132],72,7283.0,1550.0,219,20665.0,3540.0,8.7
07144,중랑구,서울우유앞 [07144],41,6966.0,3241.0,118,18821.0,8109.0,8.3
07149,중랑구,동부시장남문입구 [07149],53,6763.0,781.0,151,19306.0,3854.0,156.1
07179,중랑구,지하철7호선사가정역 [07179],98,9378.0,1066.0,255,24257.0,3238.0,62.0
07196,중랑구,용마문화복지센터.서일대후문 [07196],76,7409.0,1383.0,205,19353.0,2785.0,14.2
07197,중랑구,중화중학교 [07197],89,7217.0,750.0,202,19038.0,3337.0,13.5
07201,중랑구,한양수자인사가정파크 [07201],59,7352.0,2418.0,148,15673.0,3431.0,10.5
07206,중랑구,용마폭포공원 [07206],22,2936.0,609.0,111,11587.0,1014.0,20.8
07208,중랑구,용마산역 [07208],29,4118.0,615.0,147,14588.0,1049.0,16.0
07214,중랑구,묵1동주민센터입구.먹골역 [07214],37,5443.0,970.0,87,13971.0,2756.0,28.8
07218,중랑구,면목2동한신아파트 [07218],30,5882.0,3324.0,98,16462.0,6854.0,9.8
07219,중랑구,면목2동한신아파트 [07219],31,5997.0,3576.0,98,16437.0,6870.0,10.9
07221,중랑구,면목5동 [07221],43,6203.0,2304.0,119,18078.0,7157.0,7.0
07222,중랑구,동서그랜드맨션 [07222],56,7374.0,2236.0,130,17670.0,5568.0,12.9
07226,중랑구,면목복개천 [07226],63,7699.0,1363.0,206,21756.0,2561.0,13.4
07234,중랑구,면목마젤란아파트 [07234],67,7535.0,1175.0,185,21160.0,3398.0,9.8
07237,중랑구,녹색병원입구 [07237],77,7928.0,863.0,182,20287.0,3644.0,13.5
07239,중랑구,면목두산1차.사가정아이파크 [07239],62,6130.0,1245.0,178,19361.0,3875.0,20.6
07242,중랑구,사가정센트럴아이파크아파트 [07242],47,4878.0,2171.0,154,18179.0,5061.0,15.1
07243,중랑구,홈플러스면목동점 [07243],33,4521.0,2332.0,148,17927.0,5583.0,16.3
